Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_17,Install ATC Base Slab [Phase_17],-16.500474,100.050000,2,46,-0.027858,-0.015685,0.031970,0.000068,-0.000746,0.000749,-0.027858,-0.015685,-22.109559,-9.258240,0.166993,0.033399
Phase_17,Install ATC Base Slab [Phase_17],-16.357481,100.050000,2,46,-0.027577,-0.015700,0.031733,0.000068,-0.000788,0.000791,-0.027577,-0.015700,-23.362636,-8.270381,0.116195,0.023239
Phase_17,Install ATC Base Slab [Phase_17],-16.214488,100.050000,2,46,-0.026902,-0.015029,0.030815,0.000068,-0.000829,0.000832,-0.026902,-0.015029,-24.476724,-7.322575,0.064746,0.012949
Phase_17,Install ATC Base Slab [Phase_17],-16.214488,100.050000,2,47,-0.026902,-0.015029,0.030815,0.000068,-0.000829,0.000832,-0.026902,-0.015029,-24.476724,-7.320231,0.064939,0.012988
Phase_17,Install ATC Base Slab [Phase_17],-16.053984,100.050000,2,47,-0.026640,-0.015128,0.030635,0.000068,-0.000875,0.000878,-0.026640,-0.015128,-25.568828,-6.297619,0.006918,0.001384
Phase_17,Install ATC Base Slab [Phase_17],-15.893481,100.050000,2,47,-0.026465,-0.015219,0.030529,0.000068,-0.000920,0.000923,-0.026465,-0.015219,-26.500346,-5.314157,-0.050959,-0.010192
Phase_17,Install ATC Base Slab [Phase_17],-15.732977,100.050000,2,47,-0.026331,-0.015275,0.030441,0.000068,-0.000965,0.000967,-0.026331,-0.015275,-27.277207,-4.369950,-0.108594,-0.021719
Phase_17,Install ATC Base Slab [Phase_17],-15.572473,100.050000,2,47,-0.025863,-0.014982,0.029889,0.000068,-0.001009,0.001011,-0.025863,-0.014982,-27.905293,-3.465106,-0.165893,-0.033179
Phase_17,Install ATC Base Slab [Phase_17],-15.572473,100.050000,2,48,-0.025863,-0.014982,0.029889,0.000068,-0.001009,0.001011,-0.025863,-0.014982,-27.905293,-3.463308,-0.165718,-0.033144
Phase_17,Install ATC Base Slab [Phase_17],-15.392314,100.050000,2,48,-0.025675,-0.014961,0.029716,0.000068,-0.001057,0.001059,-0.025675,-0.014961,-28.440826,-2.489719,-0.229193,-0.045839
Phase_17,Install ATC Base Slab [Phase_17],-15.212154,100.050000,2,48,-0.025391,-0.014827,0.029403,0.000068,-0.001105,0.001107,-0.025391,-0.014827,-28.804789,-1.557157,-0.291359,-0.058272
Phase_17,Install ATC Base Slab [Phase_17],-15.031995,100.050000,2,48,-0.024982,-0.014506,0.028888,0.000068,-0.001151,0.001153,-0.024982,-0.014506,-29.004504,-0.665828,-0.352118,-0.070424
Phase_17,Install ATC Base Slab [Phase_17],-14.851835,100.050000,2,48,-0.024266,-0.013928,0.027979,0.000068,-0.001197,0.001199,-0.024266,-0.013928,-29.047246,0.184065,-0.411374,-0.082275
Phase_17,Install ATC Base Slab [Phase_17],-14.851835,100.050000,2,49,-0.024266,-0.013928,0.027979,0.000068,-0.001197,0.001199,-0.024266,-0.013928,-29.047246,0.185378,-0.411184,-0.082237
Phase_17,Install ATC Base Slab [Phase_17],-14.649613,100.050000,2,49,-0.023660,-0.013663,0.027321,0.000068,-0.001248,0.001250,-0.023660,-0.013663,-28.917190,1.093816,-0.475481,-0.095096
Phase_17,Install ATC Base Slab [Phase_17],-14.447391,100.050000,2,49,-0.023354,-0.013723,0.027088,0.000068,-0.001297,0.001299,-0.023354,-0.013723,-28.607894,1.956265,-0.536938,-0.107388
Phase_17,Install ATC Base Slab [Phase_17],-14.245169,100.050000,2,49,-0.023157,-0.013892,0.027004,0.000068,-0.001345,0.001347,-0.023157,-0.013892,-28.128929,2.772369,-0.595445,-0.119089
Phase_17,Install ATC Base Slab [Phase_17],-14.042947,100.050000,2,49,-0.022981,-0.014091,0.026957,0.000068,-0.001392,0.001394,-0.022981,-0.014091,-27.489834,3.541773,-0.650897,-0.130179
Phase_17,Install ATC Base Slab [Phase_17],-14.042947,100.050000,2,50,-0.022981,-0.014091,0.026957,0.000068,-0.001392,0.001394,-0.022981,-0.014091,-27.489834,3.542078,-0.650603,-0.130121
Phase_17,Install ATC Base Slab [Phase_17],-13.815960,100.050000,2,50,-0.022849,-0.014391,0.027003,0.000068,-0.001444,0.001446,-0.022849,-0.014391,-26.593008,4.352530,-0.708704,-0.141741
Phase_17,Install ATC Base Slab [Phase_17],-13.588973,100.050000,2,50,-0.022740,-0.014717,0.027087,0.000068,-0.001494,0.001496,-0.022740,-0.014717,-25.518188,5.105387,-0.761551,-0.152310
Phase_17,Install ATC Base Slab [Phase_17],-13.361987,100.050000,2,50,-0.022650,-0.015062,0.027201,0.000068,-0.001544,0.001545,-0.022650,-0.015062,-24.279187,5.799734,-0.808996,-0.161799
Phase_17,Install ATC Base Slab [Phase_17],-13.135000,100.050000,2,50,-0.022576,-0.015421,0.027340,0.000068,-0.001592,0.001593,-0.022576,-0.015421,-22.889826,6.434656,-0.850890,-0.170178
Phase_17,Install ATC Base Slab [Phase_17],-13.135000,100.050000,2,51,-0.022576,-0.015421,0.027340,0.000068,-0.001592,0.001593,-0.022576,-0.015421,-22.889826,6.433100,-0.850469,-0.170094
Phase_17,Install ATC Base Slab [Phase_17],-12.939063,100.050000,2,51,-0.022526,-0.015740,0.027481,0.000068,-0.001632,0.001634,-0.022526,-0.015740,-21.579997,6.931646,-0.881422,-0.176284
Phase_17,Install ATC Base Slab [Phase_17],-12.743125,100.050000,2,51,-0.022490,-0.016068,0.027640,0.000068,-0.001672,0.001674,-0.022490,-0.016068,-20.176800,7.378779,-0.906657,-0.181331
Phase_17,Install ATC Base Slab [Phase_17],-12.547187,100.050000,2,51,-0.022465,-0.016399,0.027814,0.000068,-0.001711,0.001713,-0.022465,-0.016399,-18.691215,7.773140,-0.926033,-0.185207
Phase_17,Install ATC Base Slab [Phase_17],-12.351250,100.050000,2,51,-0.022454,-0.016732,0.028002,0.000068,-0.001750,0.001751,-0.022454,-0.016732,-17.134278,8.113365,-0.939410,-0.187882
Phase_17,Install ATC Base Slab [Phase_17],-12.351250,100.050000,2,52,-0.022454,-0.016732,0.028002,0.000068,-0.001750,0.001751,-0.022454,-0.016732,-17.134278,8.108626,-0.938736,-0.187747
Phase_17,Install ATC Base Slab [Phase_17],-12.155313,100.050000,2,52,-0.022453,-0.017076,0.028209,0.000068,-0.001788,0.001789,-0.022453,-0.017076,-15.517219,8.388963,-0.945173,-0.189035
Phase_17,Install ATC Base Slab [Phase_17],-11.959375,100.050000,2,52,-0.022458,-0.017425,0.028426,0.000068,-0.001825,0.001826,-0.022458,-0.017425,-13.851780,8.593133,-0.942774,-0.188555
Phase_17,Install ATC Base Slab [Phase_17],-11.763438,100.050000,2,52,-0.022472,-0.017772,0.028650,0.000068,-0.001862,0.001863,-0.022472,-0.017772,-12.154179,8.718064,-0.931280,-0.186256
Phase_17,Install ATC Base Slab [Phase_17],-11.567500,100.050000,2,52,-0.022500,-0.018113,0.028885,0.000068,-0.001898,0.001899,-0.022500,-0.018113,-10.440807,8.760685,-0.910432,-0.182086
Phase_17,Install ATC Base Slab [Phase_17],-11.567500,100.050000,2,53,-0.022500,-0.018113,0.028885,0.000068,-0.001898,0.001899,-0.022500,-0.018113,-10.440807,8.745104,-0.908799,-0.181760
Phase_17,Install ATC Base Slab [Phase_17],-11.371562,100.050000,2,53,-0.022536,-0.018472,0.029139,0.000068,-0.001934,0.001935,-0.022536,-0.018472,-8.730771,8.690291,-0.876869,-0.175374
Phase_17,Install ATC Base Slab [Phase_17],-11.175625,100.050000,2,53,-0.022576,-0.018827,0.029396,0.000068,-0.001970,0.001971,-0.022576,-0.018827,-7.045153,8.482929,-0.828845,-0.165769
Phase_17,Install ATC Base Slab [Phase_17],-10.979688,100.050000,2,53,-0.022628,-0.019178,0.029662,0.000068,-0.002005,0.002006,-0.022628,-0.019178,-5.416433,8.111994,-0.763996,-0.152799
Phase_17,Install ATC Base Slab [Phase_17],-10.783750,100.050000,2,53,-0.022681,-0.019539,0.029937,0.000068,-0.002041,0.002042,-0.022681,-0.019539,-3.877767,7.566466,-0.681591,-0.136318
Phase_17,Install ATC Base Slab [Phase_17],-10.783750,100.050000,2,54,-0.022681,-0.019539,0.029937,0.000068,-0.002041,0.002042,-0.022681,-0.019539,-3.877767,7.462177,-0.673701,-0.134740
Phase_17,Install ATC Base Slab [Phase_17],-10.587813,100.050000,2,54,-0.022744,-0.019898,0.030220,0.000068,-0.002076,0.002077,-0.022744,-0.019898,-2.479723,6.734051,-0.576088,-0.115218
Phase_17,Install ATC Base Slab [Phase_17],-10.391875,100.050000,2,54,-0.022818,-0.020267,0.030518,0.000068,-0.002111,0.002112,-0.022818,-0.020267,-1.275932,5.419072,-0.434129,-0.086826
Phase_17,Install ATC Base Slab [Phase_17],-10.195937,100.050000,2,54,-0.022886,-0.020628,0.030810,0.000068,-0.002146,0.002147,-0.022886,-0.020628,-0.401794,3.396954,-0.244086,-0.048817
Phase_17,Install ATC Base Slab [Phase_17],-10.000000,100.050000,2,54,-0.022981,-0.020997,0.031129,0.000068,-0.002181,0.002182,-0.022981,-0.020997,0.000000,0.547411,-0.002216,-0.000443
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.300000,7,55,-0.015458,-0.113798,0.114843,-0.000084,-0.000030,0.000089,-0.113798,0.015458,-211.684104,107.972910,-321.824623,-96.547387
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.500000,7,55,-0.015363,-0.113800,0.114832,-0.000085,-0.000030,0.000090,-0.113800,0.015363,-190.768725,101.224614,-312.671662,-93.801499
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.700000,7,55,-0.015268,-0.113801,0.114821,-0.000086,-0.000030,0.000091,-0.113801,0.015268,-171.195910,94.458532,-303.479844,-91.043953
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.900000,7,55,-0.015174,-0.113803,0.114810,-0.000086,-0.000030,0.000091,-0.113803,0.015174,-152.977792,87.674274,-294.253672,-88.276101
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.100000,7,55,-0.015081,-0.113804,0.114799,-0.000087,-0.000030,0.000092,-0.113804,0.015081,-136.126971,80.871446,-284.997649,-85.499295
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.100000,7,56,-0.015081,-0.113804,0.114799,-0.000087,-0.000030,0.000092,-0.113804,0.015081,-136.126971,80.859553,-284.992121,-85.497636
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.300000,7,56,-0.014988,-0.113805,0.114788,-0.000088,-0.000030,0.000093,-0.113805,0.014988,-120.642924,74.003384,-275.694006,-82.708202
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.500000,7,56,-0.014897,-0.113806,0.114777,-0.000088,-0.000030,0.000093,-0.113806,0.014897,-106.530503,67.081843,-266.353792,-79.906138
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.700000,7,56,-0.014805,-0.113808,0.114767,-0.000089,-0.000030,0.000094,-0.113808,0.014805,-93.808072,60.098969,-256.978177,-77.093453
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.900000,7,56,-0.014715,-0.113809,0.114756,-0.000090,-0.000030,0.000095,-0.113809,0.014715,-82.494203,53.058803,-247.573861,-74.272158
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,99.900000,7,57,-0.014715,-0.113809,0.114756,-0.000090,-0.000030,0.000095,-0.113809,0.014715,-82.494203,53.060513,-247.575110,-74.272533
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.100000,7,57,-0.014624,-0.113810,0.114746,-0.000090,-0.000030,0.000095,-0.113810,0.014624,-72.593051,45.963782,-238.140199,-71.442060
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.300000,7,57,-0.014534,-0.113811,0.114735,-0.000091,-0.000030,0.000096,-0.113811,0.014534,-64.111981,38.826722,-228.687282,-68.606185
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.500000,7,57,-0.014444,-0.113812,0.114725,-0.000092,-0.000030,0.000097,-0.113812,0.014444,-57.060841,31.658620,-219.228310,-65.768493
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.700000,7,57,-0.014355,-0.113813,0.114714,-0.000092,-0.000030,0.000097,-0.113813,0.014355,-51.449379,24.468761,-209.775236,-62.932571
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.700000,7,58,-0.014355,-0.113813,0.114714,-0.000092,-0.000030,0.000097,-0.113813,0.014355,-51.449379,24.506048,-209.789860,-62.936958
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,100.900000,7,58,-0.014265,-0.113814,0.114704,-0.000093,-0.000030,0.000098,-0.113814,0.014265,-47.255524,17.469996,-200.412792,-60.123838
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,101.100000,7,58,-0.014176,-0.113815,0.114694,-0.000094,-0.000030,0.000099,-0.113815,0.014176,-44.452094,10.574249,-191.091044,-57.327313
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,101.300000,7,58,-0.014087,-0.113816,0.114684,-0.000094,-0.000030,0.000099,-0.113816,0.014087,-43.017906,3.782675,-181.812918,-54.543875
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,101.500000,7,58,-0.013998,-0.113816,0.114674,-0.000095,-0.000030,0.000100,-0.113816,0.013998,-42.934428,-2.940856,-172.566719,-51.770016
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.300000,7,59,-0.002633,-0.062447,0.062502,-0.000096,-0.000088,0.000130,-0.062447,0.002633,121.725866,-99.459798,-308.659935,-92.597980
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.500000,7,59,-0.002907,-0.062448,0.062516,-0.000096,-0.000088,0.000130,-0.062448,0.002907,102.854421,-89.373072,-298.277517,-89.483255
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.700000,7,59,-0.003179,-0.062449,0.062530,-0.000095,-0.000088,0.000130,-0.062449,0.003179,85.946723,-79.744052,-288.085566,-86.425670
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.900000,7,59,-0.003452,-0.062451,0.062546,-0.000095,-0.000088,0.000130,-0.062451,0.003452,70.919344,-70.566551,-278.085546,-83.425664
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.100000,7,59,-0.003724,-0.062452,0.062563,-0.000095,-0.000088,0.000130,-0.062452,0.003724,57.689846,-61.834384,-268.278920,-80.483676
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.100000,7,60,-0.003724,-0.062452,0.062563,-0.000095,-0.000088,0.000130,-0.062452,0.003724,57.689846,-61.787774,-268.255490,-80.476647
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.300000,7,60,-0.003997,-0.062453,0.062581,-0.000095,-0.000088,0.000129,-0.062453,0.003997,46.209733,-53.055890,-258.443772,-77.533131
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.500000,7,60,-0.004269,-0.062454,0.062600,-0.000095,-0.000088,0.000129,-0.062454,0.004269,36.457017,-44.501392,-248.699597,-74.609879
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.700000,7,60,-0.004540,-0.062455,0.062620,-0.000095,-0.000088,0.000129,-0.062455,0.004540,28.388828,-36.190533,-239.056060,-71.716818
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.900000,7,60,-0.004812,-0.062456,0.062641,-0.000095,-0.000088,0.000129,-0.062456,0.004812,21.958809,-28.189564,-229.546252,-68.863876
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,99.900000,7,61,-0.004812,-0.062456,0.062641,-0.000095,-0.000088,0.000129,-0.062456,0.004812,21.958809,-28.221260,-229.557076,-68.867123
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.100000,7,61,-0.005084,-0.062457,0.062664,-0.000095,-0.000088,0.000129,-0.062457,0.005084,17.081870,-20.638487,-220.223712,-66.067114
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.300000,7,61,-0.005356,-0.062458,0.062688,-0.000094,-0.000088,0.000129,-0.062458,0.005356,13.675548,-13.469122,-211.060559,-63.318168
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.500000,7,61,-0.005628,-0.062459,0.062712,-0.000094,-0.000088,0.000129,-0.062459,0.005628,11.670126,-6.642692,-202.041236,-60.612371
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.700000,7,61,-0.005900,-0.062460,0.062738,-0.000094,-0.000088,0.000129,-0.062460,0.005900,11.000637,-0.088725,-193.139360,-57.941808
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.700000,7,62,-0.005900,-0.062460,0.062738,-0.000094,-0.000088,0.000129,-0.062460,0.005900,11.000637,0.287683,-192.973112,-57.891934
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,100.900000,7,62,-0.006172,-0.062461,0.062765,-0.000094,-0.000088,0.000129,-0.062461,0.006172,11.688607,6.575819,-184.181423,-55.254427
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,101.100000,7,62,-0.006444,-0.062462,0.062793,-0.000094,-0.000088,0.000128,-0.062462,0.006444,13.622590,12.728757,-175.440295,-52.632089
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,101.300000,7,62,-0.006716,-0.062463,0.062823,-0.000094,-0.000088,0.000128,-0.062463,0.006716,16.771052,18.728089,-166.762077,-50.028623
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,101.500000,7,62,-0.006988,-0.062463,0.062853,-0.000093,-0.000088,0.000128,-0.062463,0.006988,21.101730,24.555403,-158.159118,-47.447735
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.800000,7,63,-0.015717,-0.113795,0.114875,-0.000082,-0.000030,0.000088,-0.113795,0.015717,-84.987429,-244.818397,-343.903292,-103.170988
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.925000,7,63,-0.015652,-0.113795,0.114867,-0.000083,-0.000030,0.000088,-0.113795,0.015652,-115.852967,-249.136770,-338.531851,-101.559555
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.050000,7,63,-0.015587,-0.113796,0.114859,-0.000083,-0.000030,0.000088,-0.113796,0.015587,-147.270011,-253.413842,-333.063662,-99.919099
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.175000,7,63,-0.015522,-0.113797,0.114851,-0.000084,-0.000030,0.000089,-0.113797,0.015522,-179.219789,-257.660171,-327.496536,-98.248961
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,98.300000,7,63,-0.015458,-0.113798,0.114843,-0.000084,-0.000030,0.000089,-0.113798,0.015458,-211.684104,-261.886315,-321.828288,-96.548486
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.800000,7,64,-0.001934,-0.062443,0.062473,-0.000096,-0.000088,0.000130,-0.062443,0.001934,-6.816580,243.234405,-335.454995,-100.636499
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.925000,7,64,-0.002108,-0.062444,0.062479,-0.000096,-0.000088,0.000130,-0.062444,0.002108,24.025801,250.324947,-328.632601,-98.589780
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.050000,7,64,-0.002283,-0.062445,0.062486,-0.000096,-0.000088,0.000130,-0.062445,0.002283,55.756536,257.214511,-321.892875,-96.567863
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.175000,7,64,-0.002458,-0.062446,0.062494,-0.000096,-0.000088,0.000130,-0.062446,0.002458,88.336192,263.909622,-315.235565,-94.570670
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,98.300000,7,64,-0.002633,-0.062447,0.062502,-0.000096,-0.000088,0.000130,-0.062447,0.002633,121.725866,270.416805,-308.660418,-92.598125
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,96.500000,7,65,-0.000131,-0.062432,0.062432,-0.000096,-0.000088,0.000130,-0.062432,0.000131,-272.520503,162.599006,-409.349926,-122.804978
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,96.639286,7,65,-0.000322,-0.062433,0.062434,-0.000096,-0.000088,0.000130,-0.062433,0.000322,-249.221208,172.004881,-401.104468,-120.331340
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,96.778571,7,65,-0.000513,-0.062434,0.062437,-0.000096,-0.000088,0.000130,-0.062434,0.000513,-224.612774,181.230343,-392.934290,-117.880287
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,96.917857,7,65,-0.000705,-0.062436,0.062440,-0.000096,-0.000088,0.000130,-0.062436,0.000705,-198.732388,190.273843,-384.842985,-115.452895
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.057143,7,65,-0.000898,-0.062437,0.062443,-0.000096,-0.000088,0.000130,-0.062437,0.000898,-171.616888,199.133831,-376.834147,-113.050244
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.057143,7,66,-0.000898,-0.062437,0.062443,-0.000096,-0.000088,0.000130,-0.062437,0.000898,-171.616888,199.125172,-376.835050,-113.050515
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.242857,7,66,-0.001156,-0.062438,0.062449,-0.000096,-0.000088,0.000130,-0.062438,0.001156,-133.564771,210.722455,-366.249158,-109.874747
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.428571,7,66,-0.001414,-0.062440,0.062456,-0.000096,-0.000088,0.000130,-0.062440,0.001414,-93.364612,222.044642,-355.776062,-106.732819
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.614286,7,66,-0.001674,-0.062441,0.062464,-0.000096,-0.000088,0.000130,-0.062441,0.001674,-51.090372,233.069680,-345.429240,-103.628772
Phase_17,Install ATC Base Slab [Phase_17],-23.375000,97.800000,7,66,-0.001934,-0.062443,0.062473,-0.000096,-0.000088,0.000130,-0.062443,0.001934,-6.816580,243.775514,-335.222167,-100.566650
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.000000,7,67,-0.016636,-0.113779,0.114989,-0.000075,-0.000030,0.000081,-0.113779,0.016636,304.861213,-188.517888,-405.934613,-121.780384
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.239888,7,67,-0.016519,-0.113781,0.114974,-0.000076,-0.000030,0.000082,-0.113781,0.016519,258.758067,-195.928030,-398.432721,-119.529816
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.479775,7,67,-0.016399,-0.113783,0.114959,-0.000077,-0.000030,0.000083,-0.113783,0.016399,210.863874,-203.288961,-390.974521,-117.292356
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.719663,7,67,-0.016277,-0.113786,0.114944,-0.000078,-0.000030,0.000084,-0.113786,0.016277,161.202034,-210.655938,-383.571307,-115.071392
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.959550,7,67,-0.016154,-0.113788,0.114929,-0.000079,-0.000030,0.000084,-0.113788,0.016154,109.791328,-218.084218,-376.234374,-112.870312
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,96.959550,7,68,-0.016154,-0.113788,0.114929,-0.000079,-0.000030,0.000084,-0.113788,0.016154,109.791328,-218.116628,-375.982159,-112.794648
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.169663,7,68,-0.016045,-0.113789,0.114915,-0.000080,-0.000030,0.000085,-0.113789,0.016045,63.263535,-224.879004,-368.434394,-110.530318
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.379775,7,68,-0.015936,-0.113791,0.114902,-0.000081,-0.000030,0.000086,-0.113791,0.015936,15.287096,-231.701951,-360.516836,-108.155051
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.589888,7,68,-0.015826,-0.113793,0.114888,-0.000081,-0.000030,0.000087,-0.113793,0.015826,-34.131483,-238.605153,-352.225603,-105.667681
Phase_17,Install ATC Base Slab [Phase_17],-34.660000,97.800000,7,68,-0.015717,-0.113795,0.114875,-0.000082,-0.000030,0.000088,-0.113795,0.015717,-84.987429,-245.608295,-343.556814,-103.067044
Phase_17,Install ATC Base Slab [Phase_17],-6.500000,96.500000,8,69,-0.026488,-0.022255,0.034597,0.000190,-0.000391,0.000435,0.026488,0.022255,4.793536,1.628345,6.183421,1.236684
Phase_17,Install ATC Base Slab [Phase_17],-6.600100,96.500000,8,69,-0.026388,-0.022067,0.034399,0.000190,-0.000403,0.000446,0.026388,0.022067,4.922690,0.957571,6.157085,1.231417
Phase_17,Install ATC Base Slab [Phase_17],-6.700200,96.500000,8,69,-0.026290,-0.021880,0.034203,0.000190,-0.000416,0.000457,0.026290,0.021880,4.986249,0.317822,6.109728,1.221946
Phase_17,Install ATC Base Slab [Phase_17],-6.800300,96.500000,8,69,-0.026199,-0.021696,0.034016,0.000190,-0.000428,0.000468,0.026199,0.021696,4.987404,-0.289818,6.041137,1.208227
Phase_17,Install ATC Base Slab [Phase_17],-6.900400,96.500000,8,69,-0.026116,-0.021513,0.033835,0.000190,-0.000440,0.000480,0.026116,0.021513,4.929362,-0.864267,5.951101,1.190220
Phase_17,Install ATC Base Slab [Phase_17],-6.900400,96.500000,8,70,-0.026116,-0.021513,0.033835,0.000190,-0.000440,0.000480,0.026116,0.021513,4.929362,-0.862635,5.950178,1.190036
Phase_17,Install ATC Base Slab [Phase_17],-7.000500,96.500000,8,70,-0.026041,-0.021327,0.033660,0.000190,-0.000453,0.000491,0.026041,0.021327,4.815779,-1.400831,5.836629,1.167326
Phase_17,Install ATC Base Slab [Phase_17],-7.100600,96.500000,8,70,-0.025973,-0.021138,0.033487,0.000190,-0.000466,0.000503,0.025973,0.021138,4.650245,-1.898484,5.697751,1.139550
Phase_17,Install ATC Base Slab [Phase_17],-7.200700,96.500000,8,70,-0.025912,-0.020951,0.033322,0.000190,-0.000479,0.000515,0.025912,0.020951,4.436999,-2.354616,5.533443,1.106689
Phase_17,Install ATC Base Slab [Phase_17],-7.300800,96.500000,8,70,-0.025857,-0.020770,0.033165,0.000190,-0.000492,0.000527,0.025857,0.020770,4.180291,-2.768248,5.343601,1.068720
Phase_17,Install ATC Base Slab [Phase_17],-7.300800,96.500000,8,71,-0.025857,-0.020770,0.033165,0.000190,-0.000492,0.000527,0.025857,0.020770,4.180291,-2.764841,5.342766,1.068553
Phase_17,Install ATC Base Slab [Phase_17],-7.400900,96.500000,8,71,-0.025805,-0.020591,0.033013,0.000190,-0.000505,0.000540,0.025805,0.020591,3.884792,-3.131424,5.125749,1.025150
Phase_17,Install ATC Base Slab [Phase_17],-7.501000,96.500000,8,71,-0.025760,-0.020410,0.032865,0.000190,-0.000518,0.000552,0.025760,0.020410,3.555266,-3.440925,4.879830,0.975966
Phase_17,Install ATC Base Slab [Phase_17],-7.601100,96.500000,8,71,-0.025721,-0.020225,0.032720,0.000190,-0.000532,0.000565,0.025721,0.020225,3.197711,-3.691911,4.604991,0.920998
Phase_17,Install ATC Base Slab [Phase_17],-7.701200,96.500000,8,71,-0.025687,-0.020034,0.032576,0.000190,-0.000545,0.000577,0.025687,0.020034,2.818162,-3.882946,4.301212,0.860242
Phase_17,Install ATC Base Slab [Phase_17],-7.701200,96.500000,8,72,-0.025687,-0.020034,0.032576,0.000190,-0.000545,0.000577,0.025687,0.020034,2.818162,-3.884475,4.297855,0.859571
Phase_17,Install ATC Base Slab [Phase_17],-7.801300,96.500000,8,72,-0.025657,-0.019846,0.032437,0.000190,-0.000559,0.000590,0.025657,0.019846,2.423181,-4.001390,3.964680,0.792936
Phase_17,Install ATC Base Slab [Phase_17],-7.901400,96.500000,8,72,-0.025626,-0.019660,0.032299,0.000190,-0.000572,0.000603,0.025626,0.019660,2.018607,-4.072719,3.587374,0.717475
