Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,85.136632,1,-0.001583,-0.005183,0.005419,0.000210,0.000615,0.000650,0.005183,-0.001583,435.134169,-0.691266,-685.316853,0.000000,-19.073723,-33.246098
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,84.602474,1,-0.001807,-0.006077,0.006340,0.000186,0.000610,0.000638,0.006077,-0.001807,430.185088,-17.349949,-698.323449,0.000000,-17.982902,-28.474195
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,84.068316,1,-0.002152,-0.006915,0.007242,0.000165,0.000606,0.000628,0.006915,-0.002152,417.119247,-31.081906,-709.994865,0.000000,-15.749236,-22.819101
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,83.534158,1,-0.002561,-0.007647,0.008064,0.000148,0.000602,0.000620,0.007647,-0.002561,397.482724,-41.944578,-720.206787,0.000000,-12.517658,-17.729816
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,83.000000,1,-0.002967,-0.008248,0.008765,0.000133,0.000597,0.000612,0.008248,-0.002967,372.810100,-49.995402,-728.834904,0.000000,-8.588806,-12.878206
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,83.000000,1,-0.002967,-0.008248,0.008765,0.000133,0.000597,0.000612,0.008248,-0.002967,372.810100,-50.223956,-728.625090,0.000000,-8.675570,-12.861880
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,82.458333,1,-0.003317,-0.008720,0.009329,0.000121,0.000593,0.000605,0.008720,-0.003317,344.062085,-55.550548,-734.942115,0.000000,-4.250230,-7.740705
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,81.916667,1,-0.003577,-0.009065,0.009745,0.000111,0.000589,0.000599,0.009065,-0.003577,313.047788,-58.576304,-738.738293,0.000000,0.354168,-3.287762
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,81.375000,1,-0.003722,-0.009295,0.010013,0.000103,0.000585,0.000594,0.009295,-0.003722,280.989827,-59.385094,-739.989405,0.000000,5.147960,0.445902
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,80.833333,1,-0.003716,-0.009409,0.010116,0.000095,0.000581,0.000589,0.009409,-0.003716,249.096632,-58.060790,-738.671230,0.000000,10.060174,3.511312
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,80.833333,1,-0.003716,-0.009409,0.010116,0.000095,0.000581,0.000589,0.009409,-0.003716,249.096632,-58.367462,-738.674600,0.000000,10.186700,3.522896
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,80.291667,1,-0.003570,-0.009433,0.010086,0.000089,0.000577,0.000584,0.009433,-0.003570,218.204463,-55.574153,-734.468585,0.000000,15.297583,5.869710
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,79.750000,1,-0.003391,-0.009421,0.010012,0.000083,0.000573,0.000579,0.009421,-0.003391,189.039144,-51.979629,-727.597933,0.000000,20.251059,7.529460
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,79.208333,1,-0.003224,-0.009399,0.009936,0.000078,0.000569,0.000575,0.009399,-0.003224,162.010158,-47.664859,-718.087070,0.000000,25.047112,8.529366
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,78.666667,1,-0.003072,-0.009371,0.009862,0.000074,0.000566,0.000571,0.009371,-0.003072,137.514319,-42.710814,-705.960424,0.000000,29.688107,9.024598
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,78.666667,1,-0.003072,-0.009371,0.009862,0.000074,0.000566,0.000571,0.009371,-0.003072,137.514319,-42.902270,-706.019790,0.000000,29.675315,9.022608
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,78.125000,1,-0.002935,-0.009334,0.009784,0.000070,0.000562,0.000567,0.009334,-0.002935,115.643507,-37.897176,-691.442489,0.000000,34.150356,9.038728
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,77.583333,1,-0.002811,-0.009290,0.009706,0.000065,0.000559,0.000563,0.009290,-0.002811,96.423712,-33.098980,-674.523336,0.000000,38.485151,8.728662
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,77.041667,1,-0.002699,-0.009238,0.009625,0.000061,0.000556,0.000559,0.009238,-0.002699,79.734129,-28.543849,-655.289585,0.000000,42.697495,8.141154
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,76.500000,1,-0.002598,-0.009181,0.009542,0.000057,0.000553,0.000556,0.009181,-0.002598,65.448814,-24.267955,-633.768488,0.000000,46.816508,7.385656
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,76.500000,1,-0.002598,-0.009181,0.009542,0.000057,0.000553,0.000556,0.009181,-0.002598,65.448814,-24.316234,-633.776928,0.000000,46.818317,7.385989
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,75.958333,1,-0.002507,-0.009118,0.009457,0.000053,0.000550,0.000552,0.009118,-0.002507,53.323766,-20.544355,-610.090578,0.000000,50.862740,6.511329
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,75.416667,1,-0.002422,-0.009051,0.009369,0.000049,0.000547,0.000549,0.009051,-0.002422,43.104366,-17.263737,-584.186013,0.000000,54.905123,5.596607
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,74.875000,1,-0.002344,-0.008979,0.009280,0.000045,0.000544,0.000546,0.008979,-0.002344,34.528307,-14.474947,-556.074661,0.000000,59.011761,4.695151
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,74.333333,1,-0.002271,-0.008905,0.009190,0.000041,0.000541,0.000543,0.008905,-0.002271,27.333727,-12.178553,-525.767951,0.000000,63.235733,3.849550
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,74.333333,1,-0.002271,-0.008905,0.009190,0.000041,0.000541,0.000543,0.008905,-0.002271,27.333727,-12.132572,-525.659003,0.000000,63.241205,3.850006
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,73.791667,1,-0.002203,-0.008827,0.009097,0.000037,0.000539,0.000540,0.008827,-0.002203,21.272765,-10.303922,-493.099434,0.000000,67.623817,3.116215
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,73.250000,1,-0.002137,-0.008747,0.009004,0.000033,0.000537,0.000538,0.008747,-0.002137,16.118019,-8.766873,-457.928111,0.000000,72.282993,2.514921
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,72.708333,1,-0.002074,-0.008664,0.008909,0.000029,0.000534,0.000535,0.008664,-0.002074,11.724966,-7.496688,-420.122080,0.000000,77.353024,2.130767
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,72.166667,1,-0.002013,-0.008581,0.008813,0.000025,0.000532,0.000533,0.008581,-0.002013,7.953417,-6.468627,-379.658390,0.000000,82.823726,1.889629
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,72.166667,1,-0.002013,-0.008581,0.008813,0.000025,0.000532,0.000533,0.008581,-0.002013,7.953417,-6.270106,-380.672277,0.000000,82.057907,1.862655
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,71.625000,1,-0.001953,-0.008496,0.008717,0.000020,0.000531,0.000531,0.008496,-0.001953,4.747099,-5.480759,-335.229101,0.000000,88.814129,2.022359
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,71.083333,1,-0.001893,-0.008410,0.008620,0.000016,0.000529,0.000529,0.008410,-0.001893,2.121694,-4.098653,-289.115153,0.000000,95.317833,2.995203
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,70.541667,1,-0.001834,-0.008323,0.008522,0.000012,0.000528,0.000528,0.008323,-0.001834,0.421694,-2.074693,-244.605457,0.000000,82.890091,4.392538
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-19.000000,70.000000,1,-0.001774,-0.008236,0.008424,0.000008,0.000526,0.000526,0.008236,-0.001774,-0.000000,0.640215,-203.975040,0.000000,26.965070,1.844100
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,96.000000,1,-0.033952,0.011364,0.035803,0.001434,-0.000098,0.001438,-0.011364,-0.033952,-0.000000,-1012.630297,-495.202330,0.000000,0.000000,0.000000
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.850000,1,-0.033934,0.011371,0.035788,0.001415,-0.000098,0.001419,-0.011371,-0.033934,-154.201338,-1011.654172,-530.591430,0.000000,-288.970127,705.847287
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.700000,1,-0.033945,0.011396,0.035807,0.001396,-0.000097,0.001399,-0.011396,-0.033945,-293.323464,-805.435874,-583.844793,0.000000,-417.672013,1970.872023
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.550000,1,-0.033987,0.011446,0.035863,0.001376,-0.000097,0.001379,-0.011446,-0.033987,-385.048194,-382.305879,-653.765934,0.000000,-511.231293,3598.317469
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.400000,1,-0.034164,0.011539,0.036060,0.001354,-0.000097,0.001358,-0.011539,-0.034164,-396.508391,269.405332,-739.158362,0.000000,-9.132337,3.378349
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.400000,1,-0.034164,0.011539,0.036060,0.001354,-0.000097,0.001358,-0.011539,-0.034164,-396.508391,31.455805,-710.820543,0.000000,0.000000,0.473004
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.318623,1,-0.034263,0.011599,0.036173,0.001343,-0.000097,0.001346,-0.011599,-0.034263,-393.938920,31.711580,-711.233576,0.000000,0.000000,3.227346
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.237246,1,-0.034316,0.011666,0.036245,0.001331,-0.000096,0.001334,-0.011666,-0.034316,-391.346796,31.981878,-711.646908,0.000000,0.000000,3.439718
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.155869,1,-0.034363,0.011741,0.036314,0.001319,-0.000096,0.001322,-0.011741,-0.034363,-388.732216,32.264207,-712.060244,0.000000,0.000000,3.523060
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.074492,1,-0.034405,0.011825,0.036381,0.001307,-0.000096,0.001310,-0.011825,-0.034405,-386.095432,32.556075,-712.473292,0.000000,0.000000,1.887662
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,95.074492,1,-0.034405,0.011825,0.036381,0.001307,-0.000096,0.001310,-0.011825,-0.034405,-386.095432,32.532107,-712.473495,0.000000,0.000000,1.887662
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.987367,1,-0.034238,0.011909,0.036250,0.001294,-0.000096,0.001298,-0.011909,-0.034238,-383.258176,32.604494,-712.915703,0.000000,0.000000,0.537948
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.900243,1,-0.034063,0.011992,0.036112,0.001281,-0.000096,0.001285,-0.011992,-0.034063,-380.415642,32.624582,-713.358221,0.000000,0.000000,-0.110886
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.813118,1,-0.033893,0.012073,0.035979,0.001268,-0.000095,0.001272,-0.012073,-0.033893,-377.573460,32.595659,-713.800738,0.000000,0.000000,-0.587223
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.725993,1,-0.033724,0.012159,0.035849,0.001255,-0.000095,0.001259,-0.012159,-0.033724,-374.737168,32.521018,-714.242943,0.000000,0.000000,0.520929
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.725993,1,-0.033724,0.012159,0.035849,0.001255,-0.000095,0.001259,-0.012159,-0.033724,-374.737168,32.401012,-714.243489,0.000000,0.000000,0.520929
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.374430,1,-0.032994,0.012540,0.035297,0.001203,-0.000094,0.001207,-0.012540,-0.032994,-363.106091,34.194957,-716.027851,0.000000,0.000000,8.096251
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,94.022866,1,-0.032199,0.012920,0.034695,0.001151,-0.000094,0.001155,-0.012920,-0.032199,-350.429834,38.192019,-717.813475,0.000000,0.000000,15.304916
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,93.671303,1,-0.031332,0.013277,0.034030,0.001099,-0.000093,0.001103,-0.013277,-0.031332,-336.018907,44.128569,-719.599102,0.000000,0.000000,19.130964
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,93.319740,1,-0.030391,0.013625,0.033306,0.001047,-0.000092,0.001051,-0.013625,-0.030391,-319.211504,51.740981,-721.383478,0.000000,0.000000,18.614837
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,93.319740,1,-0.030391,0.013625,0.033306,0.001047,-0.000092,0.001051,-0.013625,-0.030391,-319.211504,50.955100,-722.224388,0.000000,0.000000,15.086980
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,92.841633,1,-0.029019,0.013767,0.032120,0.000978,-0.000091,0.000982,-0.013767,-0.029019,-292.540337,61.609508,-723.200735,0.000000,0.000000,28.211151
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,92.363526,1,-0.027907,0.013818,0.031141,0.000909,-0.000090,0.000913,-0.013818,-0.027907,-259.386438,77.959918,-726.416995,0.000000,0.000000,40.326151
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,91.885418,1,-0.026782,0.013622,0.030047,0.000842,-0.000089,0.000847,-0.013622,-0.026782,-217.085103,99.907933,-733.608980,0.000000,-16.632757,51.629382
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,91.407311,1,-0.025992,0.013507,0.029292,0.000777,-0.000088,0.000782,-0.013507,-0.025992,-162.982971,127.355155,-746.512500,0.000000,-13.697981,61.827808
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,91.407311,1,-0.025992,0.013507,0.029292,0.000777,-0.000088,0.000782,-0.013507,-0.025992,-162.982971,137.985851,-746.283341,0.000000,-23.658602,104.556665
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,90.890492,1,-0.010233,0.002114,0.010449,0.000709,-0.000087,0.000715,-0.002114,-0.010233,-87.410616,152.676084,-754.143285,0.000000,-8.194430,20.055663
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,90.373672,1,-0.008838,0.002000,0.009061,0.000645,-0.000086,0.000651,-0.002000,-0.008838,-6.830205,158.034878,-759.755559,0.000000,-2.236015,-2.439362
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,89.856853,1,-0.007571,0.000916,0.007626,0.000584,-0.000085,0.000590,-0.000916,-0.007571,74.678229,155.844022,-763.760866,0.000000,-1.975079,-9.163327
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,89.340033,1,-0.006213,-0.000244,0.006218,0.000527,-0.000083,0.000533,0.000244,-0.006213,153.315588,147.885303,-766.799912,0.000000,-2.643687,-20.902185
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,89.340033,1,-0.006213,-0.000244,0.006218,0.000527,-0.000083,0.000533,0.000244,-0.006213,153.315588,148.088161,-767.641605,0.000000,-3.768447,-23.177377
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,88.817498,1,-0.005084,-0.000895,0.005162,0.000472,-0.000082,0.000480,0.000895,-0.005084,227.127446,134.000200,-771.543849,0.000000,-3.372877,-29.849955
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,88.294962,1,-0.004239,-0.001596,0.004530,0.000422,-0.000081,0.000430,0.001596,-0.004239,292.833658,116.924716,-776.436386,0.000000,-5.027577,-35.361863
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,87.772427,1,-0.003475,-0.002254,0.004142,0.000376,-0.000080,0.000385,0.002254,-0.003475,348.819715,96.801271,-782.410219,0.000000,-7.511979,-41.517264
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,87.249891,1,-0.002812,-0.002917,0.004052,0.000334,-0.000079,0.000344,0.002917,-0.002812,393.458306,73.569429,-789.556351,0.000000,-9.912918,-43.129137
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,87.249891,1,-0.002812,-0.002917,0.004052,0.000334,-0.000079,0.000344,0.002917,-0.002812,393.458306,75.106148,-789.754919,0.000000,-9.965689,-43.540786
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,86.721576,1,-0.002195,-0.003556,0.004179,0.000296,-0.000078,0.000306,0.003556,-0.002195,426.523442,50.407964,-797.621469,0.000000,-10.660186,-44.852382
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,86.193262,1,-0.001773,-0.004252,0.004607,0.000262,-0.000077,0.000273,0.004252,-0.001773,447.064747,27.698393,-806.389403,0.000000,-12.398091,-41.193843
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,85.664947,1,-0.001568,-0.005026,0.005265,0.000231,-0.000076,0.000243,0.005026,-0.001568,456.159609,7.048141,-816.034208,0.000000,-13.980047,-37.055731
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,85.136632,1,-0.001590,-0.005873,0.006085,0.000203,-0.000075,0.000217,0.005873,-0.001590,454.893054,-11.472084,-826.531371,0.000000,-14.526327,-30.616026
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,85.136632,1,-0.001590,-0.005873,0.006085,0.000203,-0.000075,0.000217,0.005873,-0.001590,454.893054,-10.964499,-826.104954,0.000000,-14.503735,-30.535530
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,84.602474,1,-0.001814,-0.006762,0.007001,0.000179,-0.000074,0.000194,0.006762,-0.001814,444.839433,-26.207738,-836.663374,0.000000,-13.345962,-25.909357
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,84.068316,1,-0.002159,-0.007595,0.007896,0.000158,-0.000073,0.000174,0.007595,-0.002159,427.399487,-38.614521,-845.832623,0.000000,-11.032072,-20.419326
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,83.534158,1,-0.002569,-0.008321,0.008709,0.000139,-0.000072,0.000157,0.008321,-0.002569,404.071356,-48.245530,-853.482899,0.000000,-7.657983,-15.515149
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,83.000000,1,-0.002977,-0.008917,0.009401,0.000123,-0.000072,0.000143,0.008917,-0.002977,376.341376,-55.161450,-859.484394,0.000000,-3.507085,-10.838640
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,83.000000,1,-0.002977,-0.008917,0.009401,0.000123,-0.000072,0.000143,0.008917,-0.002977,376.341376,-55.390662,-859.259528,0.000000,-3.568811,-10.812269
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,82.458333,1,-0.003329,-0.009384,0.009957,0.000109,-0.000071,0.000130,0.009384,-0.003329,345.087133,-59.657796,-862.759309,0.000000,1.032107,-5.887131
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,81.916667,1,-0.003590,-0.009724,0.010366,0.000097,-0.000070,0.000120,0.009724,-0.003590,312.109721,-61.735060,-863.650358,0.000000,5.798292,-1.639285
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,81.375000,1,-0.003737,-0.009949,0.010628,0.000087,-0.000069,0.000111,0.009949,-0.003737,278.571888,-61.707355,-861.911949,0.000000,10.741930,1.885906
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,80.833333,1,-0.003733,-0.010058,0.010728,0.000078,-0.000068,0.000104,0.010058,-0.003733,245.622185,-59.659582,-857.523356,0.000000,15.804494,4.743328
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,80.833333,1,-0.003733,-0.010058,0.010728,0.000078,-0.000068,0.000104,0.010058,-0.003733,245.622185,-59.962866,-857.524983,0.000000,15.924558,4.753506
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,80.291667,1,-0.003588,-0.010078,0.010698,0.000071,-0.000068,0.000098,0.010078,-0.003588,214.034690,-56.563618,-850.176214,0.000000,21.174574,6.896580
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,79.750000,1,-0.003410,-0.010061,0.010623,0.000065,-0.000067,0.000093,0.010061,-0.003410,184.474679,-52.463584,-840.082763,0.000000,26.269024,8.364936
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,79.208333,1,-0.003243,-0.010034,0.010545,0.000059,-0.000066,0.000089,0.010034,-0.003243,157.298207,-47.741792,-827.270276,0.000000,31.215182,9.192552
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,78.666667,1,-0.003091,-0.010002,0.010469,0.000055,-0.000066,0.000086,0.010002,-0.003091,132.849062,-42.477269,-811.764400,0.000000,36.026126,9.534424
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,78.666667,1,-0.003091,-0.010002,0.010469,0.000055,-0.000066,0.000086,0.010002,-0.003091,132.849062,-42.660574,-811.815332,0.000000,36.012934,9.532430
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,78.125000,1,-0.002954,-0.009961,0.010390,0.000051,-0.000065,0.000083,0.009961,-0.002954,111.175262,-37.421691,-793.761747,0.000000,40.672069,9.414959
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,77.583333,1,-0.002829,-0.009913,0.010309,0.000047,-0.000064,0.000080,0.009913,-0.002829,92.262554,-32.450529,-773.255172,0.000000,45.203451,8.987534
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,77.041667,1,-0.002716,-0.009858,0.010225,0.000044,-0.000064,0.000078,0.009858,-0.002716,75.957910,-27.781307,-750.323797,0.000000,49.626147,8.299984
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,76.500000,1,-0.002614,-0.009797,0.010140,0.000042,-0.000063,0.000076,0.009797,-0.002614,62.103505,-23.448243,-724.995814,0.000000,53.970597,7.459186
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,76.500000,1,-0.002614,-0.009797,0.010140,0.000042,-0.000063,0.000076,0.009797,-0.002614,62.103505,-23.490161,-724.994413,0.000000,53.973066,7.459526
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,75.958333,1,-0.002521,-0.009731,0.010052,0.000039,-0.000063,0.000074,0.009731,-0.002521,50.431578,-19.702098,-697.377051,0.000000,58.257651,6.514806
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,75.416667,1,-0.002435,-0.009660,0.009962,0.000037,-0.000062,0.000072,0.009660,-0.002435,40.666185,-16.434470,-667.394320,0.000000,62.560102,5.542684
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,74.875000,1,-0.002355,-0.009585,0.009870,0.000034,-0.000062,0.000071,0.009585,-0.002355,32.529710,-13.686322,-635.057956,0.000000,66.948936,4.596517
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,74.333333,1,-0.002280,-0.009507,0.009777,0.000032,-0.000061,0.000069,0.009507,-0.002280,25.745226,-11.456700,-600.379692,0.000000,71.479709,3.716776
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,74.333333,1,-0.002280,-0.009507,0.009777,0.000032,-0.000061,0.000069,0.009507,-0.002280,25.745226,-11.406818,-600.259415,0.000000,71.485484,3.717226
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,73.791667,1,-0.002210,-0.009426,0.009682,0.000030,-0.000061,0.000068,0.009426,-0.002210,20.055862,-9.658920,-563.149159,0.000000,76.212545,2.959277
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,73.250000,1,-0.002142,-0.009344,0.009586,0.000028,-0.000061,0.000067,0.009344,-0.002142,15.226648,-8.211383,-523.225112,0.000000,81.239012,2.340259
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,72.708333,1,-0.002077,-0.009259,0.009489,0.000026,-0.000060,0.000066,0.009259,-0.002077,11.108541,-7.038698,-480.467983,0.000000,86.674286,1.944328
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,72.166667,1,-0.002013,-0.009173,0.009391,0.000024,-0.000060,0.000065,0.009173,-0.002013,7.556940,-6.115357,-434.858486,0.000000,92.506067,1.711256
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,72.166667,1,-0.002013,-0.009173,0.009391,0.000024,-0.000060,0.000065,0.009173,-0.002013,7.556940,-5.903940,-436.149176,0.000000,91.532707,1.688118
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,71.625000,1,-0.001951,-0.009086,0.009293,0.000022,-0.000060,0.000064,0.009086,-0.001951,4.516446,-5.224476,-384.869852,0.000000,99.192395,1.840200
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,71.083333,1,-0.001889,-0.008998,0.009194,0.000020,-0.000059,0.000063,0.008998,-0.001889,2.009582,-3.919539,-333.256148,0.000000,105.654948,2.937516
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,70.541667,1,-0.001827,-0.008910,0.009095,0.000019,-0.000059,0.000062,0.008910,-0.001827,0.386174,-1.966935,-283.833946,0.000000,91.099817,4.231844
Phase_39,Apply Ship Impact to ATC Wall (65kPa) [Phase_39],-19.000000,70.000000,1,-0.001765,-0.008821,0.008996,0.000017,-0.000059,0.000061,0.008821,-0.001765,0.000000,0.655529,-239.129128,0.000000,31.477107,1.566810
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,96.000000,1,-0.016359,0.016456,0.023204,-0.001096,-0.000205,0.001115,-0.016456,-0.016359,-0.000000,1.309042,5.524405,0.000000,0.000000,0.000000
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.850000,1,-0.016416,0.016457,0.023245,-0.001085,-0.000205,0.001104,-0.016457,-0.016416,0.202137,1.390445,4.762903,0.000000,0.000000,0.600940
