Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_2,Install Piled Wall [Phase_2],0.000000,18.200000,1,-0.000008,-0.000520,0.000520,-0.000008,-0.000520,0.000520,0.000520,-0.000008,-0.000000,-0.011716,-0.432814,0.000000,0.000000,0.000000
Phase_2,Install Piled Wall [Phase_2],0.000000,18.075000,1,-0.000006,-0.000520,0.000520,-0.000006,-0.000520,0.000520,0.000520,-0.000006,0.001871,0.048326,-1.761806,0.000000,-1.588692,0.559492
Phase_2,Install Piled Wall [Phase_2],0.000000,17.950000,1,-0.000004,-0.000520,0.000520,-0.000004,-0.000520,0.000520,0.000520,-0.000004,0.013237,0.133559,-3.124895,0.000000,-1.938395,0.906897
Phase_2,Install Piled Wall [Phase_2],0.000000,17.825000,1,-0.000002,-0.000520,0.000520,-0.000002,-0.000520,0.000520,0.000520,-0.000002,0.035722,0.229691,-4.508832,0.000000,-1.880654,0.733895
Phase_2,Install Piled Wall [Phase_2],0.000000,17.700000,1,0.000000,-0.000519,0.000519,0.000000,-0.000519,0.000519,0.000519,0.000000,0.070412,0.322430,-5.900369,0.000000,-1.885767,0.595671
Phase_2,Install Piled Wall [Phase_2],0.000000,17.700000,1,0.000000,-0.000519,0.000519,0.000000,-0.000519,0.000519,0.000519,0.000000,0.070412,0.317459,-5.896538,0.000000,-1.885767,0.595671
Phase_2,Install Piled Wall [Phase_2],0.000000,17.575000,1,0.000002,-0.000519,0.000519,0.000002,-0.000519,0.000519,0.000519,0.000002,0.114340,0.383160,-7.279253,0.000000,-1.813359,0.469303
Phase_2,Install Piled Wall [Phase_2],0.000000,17.450000,1,0.000005,-0.000519,0.000519,0.000005,-0.000519,0.000519,0.000519,0.000005,0.165610,0.434654,-8.650834,0.000000,-1.725194,0.352213
Phase_2,Install Piled Wall [Phase_2],0.000000,17.325000,1,0.000007,-0.000519,0.000519,0.000007,-0.000519,0.000519,0.000519,0.000007,0.222449,0.472218,-10.009480,0.000000,-1.606377,0.246411
Phase_2,Install Piled Wall [Phase_2],0.000000,17.200000,1,0.000009,-0.000519,0.000519,0.000009,-0.000519,0.000519,0.000519,0.000009,0.283096,0.496131,-11.353390,0.000000,-1.455396,0.162068
Phase_2,Install Piled Wall [Phase_2],0.000000,17.200000,1,0.000009,-0.000519,0.000519,0.000009,-0.000519,0.000519,0.000519,0.000009,0.283096,0.499681,-11.351857,0.000000,-1.455396,0.162068
Phase_2,Install Piled Wall [Phase_2],0.000000,17.075000,1,0.000011,-0.000519,0.000519,0.000011,-0.000519,0.000519,0.000519,0.000011,0.346393,0.513659,-12.675062,0.000000,-1.304262,0.128698
Phase_2,Install Piled Wall [Phase_2],0.000000,16.950000,1,0.000013,-0.000518,0.000519,0.000013,-0.000518,0.000519,0.000518,0.000013,0.411654,0.531291,-13.978679,0.000000,-1.143051,0.142677
Phase_2,Install Piled Wall [Phase_2],0.000000,16.825000,1,0.000015,-0.000518,0.000518,0.000015,-0.000518,0.000518,0.000518,0.000015,0.479459,0.554033,-15.261525,0.000000,-0.971882,0.210478
Phase_2,Install Piled Wall [Phase_2],0.000000,16.700000,1,0.000017,-0.000518,0.000518,0.000017,-0.000518,0.000518,0.000518,0.000017,0.550445,0.583344,-16.522415,0.000000,-0.781668,0.337059
Phase_2,Install Piled Wall [Phase_2],0.000000,16.700000,1,0.000017,-0.000518,0.000518,0.000017,-0.000518,0.000518,0.000518,0.000017,0.550445,0.588941,-16.522949,0.000000,-2.405132,1.037106
Phase_2,Install Piled Wall [Phase_2],0.000000,16.575000,1,0.000019,-0.000518,0.000518,0.000019,-0.000518,0.000518,0.000518,0.000019,0.630976,0.694362,-17.961131,0.000000,-2.228196,0.717597
Phase_2,Install Piled Wall [Phase_2],0.000000,16.450000,1,0.000021,-0.000517,0.000518,0.000021,-0.000517,0.000518,0.000517,0.000021,0.722701,0.767867,-19.380554,0.000000,-2.068287,0.449687
Phase_2,Install Piled Wall [Phase_2],0.000000,16.325000,1,0.000023,-0.000517,0.000517,0.000023,-0.000517,0.000517,0.000517,0.000023,0.821706,0.810605,-20.780404,0.000000,-1.915010,0.225273
Phase_2,Install Piled Wall [Phase_2],0.000000,16.200000,1,0.000025,-0.000517,0.000517,0.000025,-0.000517,0.000517,0.000517,0.000025,0.924124,0.823724,-22.159870,0.000000,-1.764323,0.033557
Phase_2,Install Piled Wall [Phase_2],0.000000,16.200000,1,0.000025,-0.000517,0.000517,0.000025,-0.000517,0.000517,0.000517,0.000025,0.924124,0.826390,-22.160752,0.000000,-1.764323,0.033557
Phase_2,Install Piled Wall [Phase_2],0.000000,16.090625,1,0.000026,-0.000516,0.000517,0.000026,-0.000516,0.000517,0.000516,0.000026,1.014311,0.820837,-23.352640,0.000000,-1.634639,-0.110967
Phase_2,Install Piled Wall [Phase_2],0.000000,15.981250,1,0.000028,-0.000516,0.000517,0.000028,-0.000516,0.000517,0.000516,0.000028,1.103193,0.801968,-24.531378,0.000000,-1.506423,-0.237237
Phase_2,Install Piled Wall [Phase_2],0.000000,15.871875,1,0.000029,-0.000516,0.000516,0.000029,-0.000516,0.000516,0.000516,0.000029,1.189312,0.770197,-25.696173,0.000000,-1.379673,-0.346902
Phase_2,Install Piled Wall [Phase_2],0.000000,15.762500,1,0.000031,-0.000515,0.000516,0.000031,-0.000515,0.000516,0.000515,0.000031,1.271223,0.725941,-26.846236,0.000000,-1.254241,-0.442471
Phase_2,Install Piled Wall [Phase_2],0.000000,15.762500,1,0.000031,-0.000515,0.000516,0.000031,-0.000515,0.000516,0.000515,0.000031,1.271223,0.727096,-26.846906,0.000000,-1.254241,-0.442471
Phase_2,Install Piled Wall [Phase_2],0.000000,15.653125,1,0.000032,-0.000515,0.000516,0.000032,-0.000515,0.000516,0.000515,0.000032,1.347866,0.673385,-27.983358,0.000000,-1.130114,-0.525054
Phase_2,Install Piled Wall [Phase_2],0.000000,15.543750,1,0.000033,-0.000514,0.000515,0.000033,-0.000514,0.000515,0.000514,0.000033,1.418247,0.612158,-29.107184,0.000000,-1.007141,-0.596347
Phase_2,Install Piled Wall [Phase_2],0.000000,15.434375,1,0.000035,-0.000514,0.000515,0.000035,-0.000514,0.000515,0.000514,0.000035,1.481543,0.543713,-30.217625,0.000000,-0.885333,-0.657048
Phase_2,Install Piled Wall [Phase_2],0.000000,15.325000,1,0.000036,-0.000513,0.000515,0.000036,-0.000513,0.000515,0.000513,0.000036,1.536937,0.468350,-31.313921,0.000000,-0.764574,-0.708486
Phase_2,Install Piled Wall [Phase_2],0.000000,15.325000,1,0.000036,-0.000513,0.000515,0.000036,-0.000513,0.000515,0.000513,0.000036,1.536937,0.469105,-31.314543,0.000000,-0.764574,-0.708486
Phase_2,Install Piled Wall [Phase_2],0.000000,15.215625,1,0.000037,-0.000513,0.000514,0.000037,-0.000513,0.000514,0.000513,0.000037,1.583876,0.388744,-32.397719,0.000000,-0.644853,-0.751094
Phase_2,Install Piled Wall [Phase_2],0.000000,15.106250,1,0.000038,-0.000512,0.000514,0.000038,-0.000512,0.000514,0.000512,0.000038,1.621838,0.304754,-33.468684,0.000000,-0.526062,-0.785872
Phase_2,Install Piled Wall [Phase_2],0.000000,14.996875,1,0.000039,-0.000512,0.000513,0.000039,-0.000512,0.000513,0.000512,0.000039,1.650433,0.217379,-34.526708,0.000000,-0.408193,-0.812995
Phase_2,Install Piled Wall [Phase_2],0.000000,14.887500,1,0.000040,-0.000511,0.000513,0.000040,-0.000511,0.000513,0.000511,0.000040,1.669280,0.126863,-35.571062,0.000000,-0.291139,-0.833281
Phase_2,Install Piled Wall [Phase_2],0.000000,14.887500,1,0.000040,-0.000511,0.000513,0.000040,-0.000511,0.000513,0.000511,0.000040,1.669280,0.127424,-35.571637,0.000000,-0.291139,-0.833281
Phase_2,Install Piled Wall [Phase_2],0.000000,14.778125,1,0.000041,-0.000511,0.000512,0.000041,-0.000511,0.000512,0.000511,0.000041,1.678176,0.035125,-36.603262,0.000000,-0.174872,-0.846768
Phase_2,Install Piled Wall [Phase_2],0.000000,14.668750,1,0.000041,-0.000510,0.000512,0.000041,-0.000510,0.000512,0.000510,0.000041,1.676934,-0.057841,-37.622985,0.000000,-0.059310,-0.854046
Phase_2,Install Piled Wall [Phase_2],0.000000,14.559375,1,0.000042,-0.000510,0.000511,0.000042,-0.000510,0.000511,0.000510,0.000042,1.665504,-0.151259,-38.630106,0.000000,0.055583,-0.855027
Phase_2,Install Piled Wall [Phase_2],0.000000,14.450000,1,0.000042,-0.000509,0.000511,0.000042,-0.000509,0.000511,0.000509,0.000042,1.643842,-0.244913,-39.623926,0.000000,0.169889,-0.850143
Phase_2,Install Piled Wall [Phase_2],0.000000,14.450000,1,0.000042,-0.000509,0.000511,0.000042,-0.000509,0.000511,0.000509,0.000042,1.643842,-0.244419,-39.624456,0.000000,0.169889,-0.850143
Phase_2,Install Piled Wall [Phase_2],0.000000,14.340625,1,0.000043,-0.000509,0.000510,0.000043,-0.000509,0.000510,0.000509,0.000043,1.612028,-0.337200,-40.605834,0.000000,0.283646,-0.839219
Phase_2,Install Piled Wall [Phase_2],0.000000,14.231250,1,0.000043,-0.000508,0.000510,0.000043,-0.000508,0.000510,0.000508,0.000043,1.570146,-0.428031,-41.575517,0.000000,0.396924,-0.822529
Phase_2,Install Piled Wall [Phase_2],0.000000,14.121875,1,0.000044,-0.000507,0.000509,0.000044,-0.000507,0.000509,0.000507,0.000044,1.518453,-0.516705,-42.532835,0.000000,0.509762,-0.799759
Phase_2,Install Piled Wall [Phase_2],0.000000,14.012500,1,0.000044,-0.000507,0.000509,0.000044,-0.000507,0.000509,0.000507,0.000044,1.457208,-0.603012,-43.477121,0.000000,0.622219,-0.771085
Phase_2,Install Piled Wall [Phase_2],0.000000,14.012500,1,0.000044,-0.000507,0.000509,0.000044,-0.000507,0.000509,0.000507,0.000044,1.457208,-0.602488,-43.477609,0.000000,0.622219,-0.771085
Phase_2,Install Piled Wall [Phase_2],0.000000,13.903125,1,0.000044,-0.000506,0.000508,0.000044,-0.000506,0.000508,0.000506,0.000044,1.386756,-0.685356,-44.409640,0.000000,0.734325,-0.736079
Phase_2,Install Piled Wall [Phase_2],0.000000,13.793750,1,0.000044,-0.000505,0.000507,0.000044,-0.000505,0.000507,0.000505,0.000044,1.307452,-0.763549,-45.330097,0.000000,0.846133,-0.694790
Phase_2,Install Piled Wall [Phase_2],0.000000,13.684375,1,0.000044,-0.000505,0.000507,0.000044,-0.000505,0.000507,0.000505,0.000044,1.219869,-0.836850,-46.238343,0.000000,0.957644,-0.646611
Phase_2,Install Piled Wall [Phase_2],0.000000,13.575000,1,0.000044,-0.000504,0.000506,0.000044,-0.000504,0.000506,0.000504,0.000044,1.124582,-0.905041,-47.133740,0.000000,1.068891,-0.591490
Phase_2,Install Piled Wall [Phase_2],0.000000,13.575000,1,0.000044,-0.000504,0.000506,0.000044,-0.000504,0.000506,0.000504,0.000044,1.124582,-0.904382,-47.134202,0.000000,1.068891,-0.591490
Phase_2,Install Piled Wall [Phase_2],0.000000,13.465625,1,0.000044,-0.000503,0.000505,0.000044,-0.000503,0.000505,0.000503,0.000044,1.022237,-0.966229,-48.017461,0.000000,1.179816,-0.528680
Phase_2,Install Piled Wall [Phase_2],0.000000,13.356250,1,0.000044,-0.000503,0.000504,0.000044,-0.000503,0.000504,0.000503,0.000044,0.913507,-1.020098,-48.889250,0.000000,1.290411,-0.457927
Phase_2,Install Piled Wall [Phase_2],0.000000,13.246875,1,0.000044,-0.000502,0.000504,0.000044,-0.000502,0.000504,0.000502,0.000044,0.799339,-1.065740,-49.748969,0.000000,1.400533,-0.378217
Phase_2,Install Piled Wall [Phase_2],0.000000,13.137500,1,0.000043,-0.000501,0.000503,0.000043,-0.000501,0.000503,0.000501,0.000043,0.680688,-1.102905,-50.596021,0.000000,1.510019,-0.289154
Phase_2,Install Piled Wall [Phase_2],0.000000,13.137500,1,0.000043,-0.000501,0.000503,0.000043,-0.000501,0.000503,0.000501,0.000043,0.680688,-1.101942,-50.596520,0.000000,1.510019,-0.289154
Phase_2,Install Piled Wall [Phase_2],0.000000,13.028125,1,0.000043,-0.000500,0.000502,0.000043,-0.000500,0.000502,0.000500,0.000043,0.558600,-1.129008,-51.431656,0.000000,1.617609,-0.189206
Phase_2,Install Piled Wall [Phase_2],0.000000,12.918750,1,0.000043,-0.000500,0.000501,0.000043,-0.000500,0.000501,0.000500,0.000043,0.434175,-1.143454,-52.255775,0.000000,1.724906,-0.077700
Phase_2,Install Piled Wall [Phase_2],0.000000,12.809375,1,0.000043,-0.000499,0.000501,0.000043,-0.000499,0.000501,0.000499,0.000043,0.308884,-1.144938,-53.068410,0.000000,1.827624,0.047830
Phase_2,Install Piled Wall [Phase_2],0.000000,12.700000,1,0.000042,-0.000498,0.000500,0.000042,-0.000498,0.000500,0.000498,0.000042,0.184207,-1.133120,-53.869094,0.000000,1.913980,0.189492
Phase_2,Install Piled Wall [Phase_2],0.000000,12.700000,1,0.000042,-0.000498,0.000500,0.000042,-0.000498,0.000500,0.000498,0.000042,0.184207,-1.131059,-53.868053,0.000000,4.784949,0.473730
Phase_2,Install Piled Wall [Phase_2],0.000000,12.575000,1,0.000042,-0.000497,0.000499,0.000042,-0.000497,0.000499,0.000497,0.000042,0.046412,-1.073333,-54.422094,0.000000,4.805148,0.485346
Phase_2,Install Piled Wall [Phase_2],0.000000,12.450000,1,0.000042,-0.000496,0.000498,0.000042,-0.000496,0.000498,0.000496,0.000042,-0.083894,-1.009999,-54.967680,0.000000,4.873798,0.522784
Phase_2,Install Piled Wall [Phase_2],0.000000,12.325000,1,0.000041,-0.000495,0.000497,0.000041,-0.000495,0.000497,0.000495,0.000041,-0.205886,-0.940418,-55.504229,0.000000,4.949746,0.585301
Phase_2,Install Piled Wall [Phase_2],0.000000,12.200000,1,0.000041,-0.000494,0.000496,0.000041,-0.000494,0.000496,0.000494,0.000041,-0.318710,-0.863952,-56.031161,0.000000,4.991642,0.675091
Phase_2,Install Piled Wall [Phase_2],0.000000,12.200000,1,0.000041,-0.000494,0.000496,0.000041,-0.000494,0.000496,0.000494,0.000041,-0.318710,-0.860006,-56.020521,0.000000,14.375930,1.944261
Phase_2,Install Piled Wall [Phase_2],0.000000,12.062500,1,0.000041,-0.000493,0.000495,0.000041,-0.000493,0.000495,0.000493,0.000041,-0.419951,-0.619187,-55.352165,0.000000,14.036707,1.619152
Phase_2,Install Piled Wall [Phase_2],0.000000,11.925000,1,0.000040,-0.000492,0.000494,0.000040,-0.000492,0.000494,0.000492,0.000040,-0.490675,-0.415241,-54.692577,0.000000,13.946981,1.338983
Phase_2,Install Piled Wall [Phase_2],0.000000,11.787500,1,0.000040,-0.000491,0.000493,0.000040,-0.000491,0.000493,0.000491,0.000040,-0.535810,-0.247119,-54.039801,0.000000,13.937596,1.098020
Phase_2,Install Piled Wall [Phase_2],0.000000,11.650000,1,0.000040,-0.000490,0.000492,0.000040,-0.000490,0.000492,0.000490,0.000040,-0.560227,-0.113772,-53.391885,0.000000,13.959751,0.927037
Phase_2,Install Piled Wall [Phase_2],0.000000,11.650000,1,0.000040,-0.000490,0.000492,0.000040,-0.000490,0.000492,0.000490,0.000040,-0.560227,-0.110994,-53.388619,0.000000,13.959751,0.927037
Phase_2,Install Piled Wall [Phase_2],0.000000,11.562500,1,0.000040,-0.000490,0.000491,0.000040,-0.000490,0.000491,0.000490,0.000040,-0.566411,-0.031944,-52.971593,0.000000,14.002822,0.849608
Phase_2,Install Piled Wall [Phase_2],0.000000,11.475000,1,0.000040,-0.000489,0.000491,0.000040,-0.000489,0.000491,0.000489,0.000040,-0.566090,0.037655,-52.548983,0.000000,14.060292,0.740495
Phase_2,Install Piled Wall [Phase_2],0.000000,11.387500,1,0.000039,-0.000488,0.000490,0.000039,-0.000488,0.000490,0.000488,0.000039,-0.560095,0.097795,-52.120890,0.000000,14.128164,0.633389
Phase_2,Install Piled Wall [Phase_2],0.000000,11.300000,1,0.000039,-0.000488,0.000489,0.000039,-0.000488,0.000489,0.000488,0.000039,-0.549254,0.148470,-51.687414,0.000000,14.204584,0.537493
Phase_2,Install Piled Wall [Phase_2],0.000000,11.300000,1,0.000039,-0.000488,0.000489,0.000039,-0.000488,0.000489,0.000488,0.000039,-0.549254,0.149585,-51.686062,0.000000,14.204584,0.537493
Phase_2,Install Piled Wall [Phase_2],0.000000,11.175000,1,0.000039,-0.000487,0.000488,0.000039,-0.000487,0.000488,0.000487,0.000039,-0.526785,0.207779,-51.054801,0.000000,14.328240,0.413995
Phase_2,Install Piled Wall [Phase_2],0.000000,11.050000,1,0.000039,-0.000486,0.000488,0.000039,-0.000486,0.000488,0.000486,0.000039,-0.497854,0.252927,-50.405275,0.000000,14.466719,0.305487
Phase_2,Install Piled Wall [Phase_2],0.000000,10.925000,1,0.000039,-0.000485,0.000487,0.000039,-0.000485,0.000487,0.000485,0.000039,-0.464068,0.285382,-49.737564,0.000000,14.619228,0.210894
Phase_2,Install Piled Wall [Phase_2],0.000000,10.800000,1,0.000039,-0.000484,0.000486,0.000039,-0.000484,0.000486,0.000484,0.000039,-0.427021,0.305499,-49.051749,0.000000,14.784687,0.128455
Phase_2,Install Piled Wall [Phase_2],0.000000,10.800000,1,0.000039,-0.000484,0.000486,0.000039,-0.000484,0.000486,0.000484,0.000039,-0.427021,0.306470,-49.050397,0.000000,14.784687,0.128455
Phase_2,Install Piled Wall [Phase_2],0.000000,10.695833,1,0.000040,-0.000484,0.000485,0.000040,-0.000484,0.000485,0.000484,0.000040,-0.394549,0.316227,-48.462257,0.000000,14.932047,0.068528
Phase_2,Install Piled Wall [Phase_2],0.000000,10.591667,1,0.000040,-0.000483,0.000484,0.000040,-0.000483,0.000484,0.000483,0.000040,-0.361325,0.320687,-47.857245,0.000000,15.087620,0.015745
Phase_2,Install Piled Wall [Phase_2],0.000000,10.487500,1,0.000040,-0.000482,0.000484,0.000040,-0.000482,0.000484,0.000482,0.000040,-0.327903,0.320001,-47.235611,0.000000,15.251233,-0.030263
Phase_2,Install Piled Wall [Phase_2],0.000000,10.383333,1,0.000040,-0.000482,0.000483,0.000040,-0.000482,0.000483,0.000482,0.000040,-0.294831,0.314324,-46.597603,0.000000,15.422560,-0.070153
Phase_2,Install Piled Wall [Phase_2],0.000000,10.383333,1,0.000040,-0.000482,0.000483,0.000040,-0.000482,0.000483,0.000482,0.000040,-0.294831,0.314819,-46.596635,0.000000,15.422560,-0.070153
Phase_2,Install Piled Wall [Phase_2],0.000000,10.279167,1,0.000040,-0.000481,0.000483,0.000040,-0.000481,0.000483,0.000481,0.000040,-0.262510,0.305375,-45.940374,0.000000,15.601467,-0.104207
Phase_2,Install Piled Wall [Phase_2],0.000000,10.175000,1,0.000040,-0.000480,0.000482,0.000040,-0.000480,0.000482,0.000480,0.000040,-0.231311,0.293068,-45.264030,0.000000,15.787625,-0.133034
Phase_2,Install Piled Wall [Phase_2],0.000000,10.070833,1,0.000040,-0.000480,0.000481,0.000040,-0.000480,0.000481,0.000480,0.000040,-0.201535,0.278022,-44.567925,0.000000,15.980935,-0.156779
Phase_2,Install Piled Wall [Phase_2],0.000000,9.966667,1,0.000040,-0.000479,0.000481,0.000040,-0.000479,0.000481,0.000479,0.000040,-0.173479,0.260365,-43.852378,0.000000,16.180877,-0.175983
Phase_2,Install Piled Wall [Phase_2],0.000000,9.966667,1,0.000040,-0.000479,0.000481,0.000040,-0.000479,0.000481,0.000479,0.000040,-0.173479,0.260731,-43.851496,0.000000,16.180877,-0.175983
Phase_2,Install Piled Wall [Phase_2],0.000000,9.862500,1,0.000040,-0.000478,0.000480,0.000040,-0.000478,0.000480,0.000478,0.000040,-0.147325,0.241357,-43.114729,0.000000,16.387122,-0.190796
Phase_2,Install Piled Wall [Phase_2],0.000000,9.758333,1,0.000041,-0.000478,0.000479,0.000041,-0.000478,0.000479,0.000478,0.000041,-0.123234,0.220953,-42.355213,0.000000,16.598972,-0.201626
Phase_2,Install Piled Wall [Phase_2],0.000000,9.654167,1,0.000041,-0.000477,0.000479,0.000041,-0.000477,0.000479,0.000477,0.000041,-0.101315,0.199625,-41.573383,0.000000,16.815590,-0.208562
Phase_2,Install Piled Wall [Phase_2],0.000000,9.550000,1,0.000041,-0.000477,0.000478,0.000041,-0.000477,0.000478,0.000477,0.000041,-0.081673,0.177474,-40.769674,0.000000,17.035565,-0.212011
Phase_2,Install Piled Wall [Phase_2],0.000000,9.550000,1,0.000041,-0.000477,0.000478,0.000041,-0.000477,0.000478,0.000477,0.000041,-0.081673,0.177762,-40.769208,0.000000,17.035565,-0.212011
Phase_2,Install Piled Wall [Phase_2],0.000000,9.445833,1,0.000041,-0.000476,0.000478,0.000041,-0.000476,0.000478,0.000476,0.000041,-0.064324,0.155464,-39.942115,0.000000,17.257195,-0.211857
Phase_2,Install Piled Wall [Phase_2],0.000000,9.341667,1,0.000041,-0.000475,0.000477,0.000041,-0.000475,0.000477,0.000475,0.000041,-0.049270,0.133603,-39.091592,0.000000,17.477851,-0.208377
Phase_2,Install Piled Wall [Phase_2],0.000000,9.237500,1,0.000041,-0.000475,0.000477,0.000041,-0.000475,0.000477,0.000475,0.000041,-0.036465,0.112266,-38.218372,0.000000,17.693026,-0.201820
Phase_2,Install Piled Wall [Phase_2],0.000000,9.133333,1,0.000042,-0.000474,0.000476,0.000042,-0.000474,0.000476,0.000474,0.000042,-0.025859,0.091536,-37.323188,0.000000,17.896521,-0.193087
Phase_2,Install Piled Wall [Phase_2],0.000000,9.133333,1,0.000042,-0.000474,0.000476,0.000042,-0.000474,0.000476,0.000474,0.000042,-0.025859,0.091827,-37.324906,0.000000,17.896521,-0.193087
Phase_2,Install Piled Wall [Phase_2],0.000000,9.029167,1,0.000042,-0.000474,0.000476,0.000042,-0.000474,0.000476,0.000474,0.000042,-0.017341,0.072063,-36.407496,0.000000,18.079515,-0.180396
Phase_2,Install Piled Wall [Phase_2],0.000000,8.925000,1,0.000042,-0.000473,0.000475,0.000042,-0.000473,0.000475,0.000473,0.000042,-0.010781,0.054217,-35.475525,0.000000,18.229702,-0.162908
Phase_2,Install Piled Wall [Phase_2],0.000000,8.820833,1,0.000042,-0.000473,0.000475,0.000042,-0.000473,0.000475,0.000473,0.000042,-0.005973,0.038387,-34.531010,0.000000,18.320377,-0.141687
Phase_2,Install Piled Wall [Phase_2],0.000000,8.716667,1,0.000042,-0.000472,0.000474,0.000042,-0.000472,0.000474,0.000472,0.000042,-0.002709,0.024670,-33.575970,0.000000,18.312789,-0.127764
Phase_2,Install Piled Wall [Phase_2],0.000000,8.716667,1,0.000042,-0.000472,0.000474,0.000042,-0.000472,0.000474,0.000472,0.000042,-0.002709,0.025251,-33.621415,0.000000,18.312789,-0.127764
Phase_2,Install Piled Wall [Phase_2],0.000000,8.612500,1,0.000042,-0.000472,0.000474,0.000042,-0.000472,0.000474,0.000472,0.000042,-0.000813,0.011785,-32.606126,0.000000,18.246953,-0.105798
Phase_2,Install Piled Wall [Phase_2],0.000000,8.508333,1,0.000043,-0.000471,0.000473,0.000043,-0.000471,0.000473,0.000471,0.000043,-0.000100,0.002897,-31.719766,0.000000,17.583893,-0.072029
Phase_2,Install Piled Wall [Phase_2],0.000000,8.404167,1,0.000043,-0.000471,0.000473,0.000043,-0.000471,0.000473,0.000471,0.000043,-0.000021,-0.000584,-31.009905,0.000000,14.857802,-0.001950
Phase_2,Install Piled Wall [Phase_2],0.000000,8.300000,1,0.000043,-0.000471,0.000473,0.000043,-0.000471,0.000473,0.000471,0.000043,-0.000000,0.002176,-30.524113,0.000000,7.512646,-0.011289
Phase_4,Excavate to +16.2 [Phase_4],0.000000,18.200000,1,0.005202,-0.000103,0.005203,0.005210,0.000417,0.005227,0.000103,0.005202,0.000000,0.169675,-0.367885,0.000000,0.000000,0.000000
Phase_4,Excavate to +16.2 [Phase_4],0.000000,18.075000,1,0.005074,-0.000103,0.005075,0.005080,0.000416,0.005097,0.000103,0.005074,-0.017938,-0.445009,-1.649936,0.000000,-1.184280,-4.890462
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.950000,1,0.004946,-0.000103,0.004947,0.004950,0.000416,0.004967,0.000103,0.004946,-0.109935,-1.035268,-2.969449,0.000000,-1.600622,-4.218347
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.825000,1,0.004818,-0.000103,0.004819,0.004820,0.000416,0.004838,0.000103,0.004818,-0.277696,-1.646693,-4.313423,0.000000,-1.575959,-5.229156
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.700000,1,0.004690,-0.000103,0.004691,0.004689,0.000416,0.004708,0.000103,0.004690,-0.524688,-2.324875,-5.668856,0.000000,-2.425657,-5.857553
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.700000,1,0.004690,-0.000103,0.004691,0.004689,0.000416,0.004708,0.000103,0.004690,-0.524688,-2.357962,-5.696869,0.000000,-2.004141,-5.857553
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.575000,1,0.004562,-0.000103,0.004563,0.004559,0.000416,0.004578,0.000103,0.004562,-0.862192,-3.062509,-7.118524,0.000000,-2.320884,-6.071622
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.450000,1,0.004434,-0.000103,0.004435,0.004429,0.000416,0.004449,0.000103,0.004434,-1.294957,-3.876928,-8.578136,0.000000,-2.607406,-6.979512
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.325000,1,0.004306,-0.000103,0.004307,0.004299,0.000416,0.004319,0.000103,0.004306,-1.836062,-4.797329,-10.075327,0.000000,-2.920639,-7.767513
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.200000,1,0.004178,-0.000102,0.004179,0.004169,0.000416,0.004190,0.000102,0.004178,-2.498475,-5.819822,-11.609717,0.000000,-3.342837,-8.911065
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.200000,1,0.004178,-0.000102,0.004179,0.004169,0.000416,0.004190,0.000102,0.004178,-2.498475,-5.766408,-11.610034,0.000000,-3.875606,-8.911065
Phase_4,Excavate to +16.2 [Phase_4],0.000000,17.075000,1,0.004050,-0.000102,0.004051,0.004039,0.000416,0.004061,0.000102,0.004050,-3.300673,-7.066897,-13.249435,0.000000,-3.829758,-10.190170
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.950000,1,0.003922,-0.000102,0.003924,0.003909,0.000417,0.003931,0.000102,0.003922,-4.263378,-8.319551,-14.866157,0.000000,-3.563963,-9.960134
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.825000,1,0.003795,-0.000102,0.003796,0.003780,0.000417,0.003803,0.000102,0.003795,-5.378368,-9.507992,-16.466432,0.000000,-3.567165,-9.162668
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.700000,1,0.003668,-0.000101,0.003669,0.003651,0.000417,0.003674,0.000101,0.003668,-6.636849,-10.615846,-18.056496,0.000000,-4.446688,-7.060926
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.700000,1,0.003668,-0.000101,0.003669,0.003651,0.000417,0.003674,0.000101,0.003668,-6.636849,-10.637872,-18.098213,0.000000,-5.615013,-21.725926
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.575000,1,0.003541,-0.000101,0.003542,0.003522,0.000417,0.003546,0.000101,0.003541,-8.124203,-13.229764,-19.961713,0.000000,-5.882482,-21.714102
Phase_4,Excavate to +16.2 [Phase_4],0.000000,16.450000,1,0.003414,-0.000101,0.003416,0.003393,0.000417,0.003419,0.000101,0.003414,-9.956829,-16.102630,-21.868968,0.000000,-6.174410,-24.941997
