Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.102685,8,49,-0.037422,-0.066622,0.076413,-0.001507,-0.003802,0.004090,0.066622,0.037422,-28.574231,-28.574231,12.499736,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.972719,8,49,-0.037144,-0.066147,0.075863,-0.001523,-0.003782,0.004077,0.066147,0.037144,-27.889710,-27.889710,12.201899,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.842753,8,49,-0.036876,-0.065734,0.075372,-0.001561,-0.003769,0.004079,0.065734,0.036876,-27.471861,-27.471861,12.020091,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.712787,8,49,-0.036660,-0.065404,0.074978,-0.001616,-0.003763,0.004095,0.065404,0.036660,-29.953892,-29.953892,13.100031,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.582821,8,49,-0.036386,-0.065057,0.074541,-0.001690,-0.003764,0.004126,0.065057,0.036386,-28.374059,-28.374059,12.412641,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.573537,8,50,-0.038282,-0.067950,0.077992,-0.001620,-0.003889,0.004213,0.067950,0.038282,-17.429023,-17.429023,7.650422,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.455824,8,50,-0.038086,-0.067693,0.077671,-0.001568,-0.003869,0.004174,0.067693,0.038086,-21.973532,-21.973532,9.627752,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.338111,8,50,-0.037875,-0.067405,0.077317,-0.001532,-0.003847,0.004141,0.067405,0.037875,-25.266340,-25.266340,11.060463,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.220398,8,50,-0.037646,-0.067056,0.076901,-0.001510,-0.003823,0.004111,0.067056,0.037646,-26.932347,-26.932347,11.785347,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.102685,8,50,-0.037422,-0.066622,0.076413,-0.001507,-0.003802,0.004090,0.066622,0.037422,-28.574231,-28.574231,12.499736,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,105.000000,8,51,-0.039021,-0.069290,0.079522,-0.002244,-0.004174,0.004739,0.069290,0.039021,-3.465387,-3.465387,1.574801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.893384,8,51,-0.038823,-0.068757,0.078961,-0.001996,-0.004005,0.004475,0.068757,0.038823,-4.937880,-4.937880,2.215487,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.786769,8,51,-0.038613,-0.068399,0.078545,-0.001808,-0.003926,0.004322,0.068399,0.038613,-6.878950,-6.878950,3.060052,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.680153,8,51,-0.038459,-0.068145,0.078248,-0.001725,-0.003916,0.004279,0.068145,0.038459,-12.965849,-12.965849,5.708481,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.573537,8,51,-0.038282,-0.067950,0.077992,-0.001620,-0.003889,0.004213,0.067950,0.038282,-17.429023,-17.429023,7.650422,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.201913,104.196133,8,52,-0.024890,-0.072408,0.076566,-0.002410,-0.003223,0.004024,-0.076290,-0.006501,-23.599417,-23.599417,-10.335179,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.151434,104.397099,8,52,-0.024751,-0.072591,0.076694,-0.002427,-0.003219,0.004031,-0.076433,-0.006321,-26.268021,-26.268021,-11.496297,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.100956,104.598066,8,52,-0.024718,-0.072642,0.076732,-0.002446,-0.003218,0.004042,-0.076475,-0.006277,-20.179045,-20.179045,-8.846965,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.050478,104.799033,8,52,-0.024557,-0.072718,0.076752,-0.002468,-0.003213,0.004052,-0.076509,-0.006102,-22.202052,-22.202052,-9.727181,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],0.000000,105.000000,8,52,-0.019921,-0.076338,0.078894,-0.002322,-0.003337,0.004066,-0.078891,-0.000724,-3.359834,-3.359834,-1.528874,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.463716,103.153824,8,53,-0.025311,-0.071384,0.075738,-0.002308,-0.003243,0.003981,-0.075399,-0.007159,-28.693823,-28.693823,-12.551771,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.398265,103.414401,8,53,-0.025214,-0.071707,0.076011,-0.002334,-0.003240,0.003993,-0.075689,-0.006986,-27.825791,-27.825791,-12.174088,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.332814,103.674978,8,53,-0.025109,-0.071992,0.076245,-0.002359,-0.003237,0.004005,-0.075940,-0.006815,-26.925781,-26.925781,-11.782491,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.267363,103.935555,8,53,-0.025000,-0.072230,0.076434,-0.002384,-0.003231,0.004015,-0.076144,-0.006652,-25.645048,-25.645048,-11.225240,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.201913,104.196133,8,53,-0.024890,-0.072408,0.076566,-0.002410,-0.003223,0.004024,-0.076290,-0.006501,-23.599417,-23.599417,-10.335179,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.803175,101.802348,8,54,-0.025665,-0.069154,0.073763,-0.002168,-0.003236,0.003896,-0.073323,-0.008046,-34.452100,-34.452100,-15.057215,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.718310,102.140217,8,54,-0.025598,-0.069792,0.074338,-0.002205,-0.003240,0.003919,-0.073925,-0.007825,-33.014807,-33.014807,-14.431844,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.633446,102.478086,8,54,-0.025529,-0.070380,0.074867,-0.002241,-0.003243,0.003942,-0.074478,-0.007615,-30.845649,-30.845649,-13.488037,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.548581,102.815955,8,54,-0.025427,-0.070913,0.075333,-0.002275,-0.003245,0.003963,-0.074971,-0.007386,-29.791850,-29.791850,-13.029526,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.463716,103.153824,8,54,-0.025311,-0.071384,0.075738,-0.002308,-0.003243,0.003981,-0.075399,-0.007159,-28.693823,-28.693823,-12.551771,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.243324,100.050000,8,55,-0.024338,-0.059703,0.064473,-0.001894,-0.002906,0.003468,-0.063833,-0.009060,-25.286300,-31.786300,-11.069147,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.133286,100.488087,8,55,-0.025388,-0.065112,0.069887,-0.002010,-0.003118,0.003710,-0.069335,-0.008761,-41.302633,-43.421764,-18.037903,1.000000,0.000000,-2.119130,-2.119130,-2.119130,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.023249,100.926174,8,55,-0.025822,-0.067018,0.071820,-0.002068,-0.003199,0.003809,-0.071289,-0.008718,-29.502288,-29.502288,-12.903536,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.913212,101.364261,8,55,-0.025773,-0.068314,0.073014,-0.002123,-0.003226,0.003861,-0.072534,-0.008355,-34.002019,-34.002019,-14.861383,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-0.803175,101.802348,8,55,-0.025665,-0.069154,0.073763,-0.002168,-0.003236,0.003896,-0.073323,-0.008046,-34.452100,-34.452100,-15.057215,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,99.190924,4,60,-0.018602,-0.031385,0.036484,-0.001565,-0.001269,0.002015,0.031385,0.018602,-45.118081,-48.208838,5.725648,0.405995,0.000001,-3.090757,-3.090758,-3.090757,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,98.794534,4,60,-0.018902,-0.031076,0.036373,-0.001529,-0.001260,0.001981,0.031076,0.018902,-47.499371,-54.554035,6.247650,0.420809,0.000001,-7.054664,-7.054665,-7.054664,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,98.398143,4,60,-0.019190,-0.030824,0.036309,-0.001493,-0.001250,0.001947,0.030824,0.019190,-48.068854,-59.087425,6.227834,0.414507,0.000001,-11.018570,-11.018572,-11.018570,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,98.001752,4,60,-0.019463,-0.030570,0.036240,-0.001456,-0.001240,0.001913,0.030570,0.019463,-44.796600,-59.779077,5.200765,0.371421,0.000001,-14.982477,-14.982478,-14.982477,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,97.605361,4,60,-0.019736,-0.030091,0.035986,-0.001428,-0.001228,0.001884,0.030091,0.019736,-47.613718,-78.560102,7.968471,0.535427,0.000001,-30.946384,-30.946385,-30.946384,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,100.940309,4,61,-0.017282,-0.032953,0.037210,-0.001726,-0.001308,0.002166,0.032953,0.017282,-35.349834,-35.349834,3.675872,0.332631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,100.502963,4,61,-0.017613,-0.032655,0.037102,-0.001686,-0.001299,0.002128,0.032655,0.017613,-38.173940,-38.173939,4.323292,0.362290,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_19,Ramped Internal Load [Phase_19],4.250000,100.065617,4,61,-0.017940,-0.032318,0.036963,-0.001646,-0.001289,0.002090,0.032318,0.017940,-40.094951,-40.094950,4.688210,0.374057,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_19,Ramped Internal Load [Phase_19],4.250000,99.628270,4,61,-0.018268,-0.031899,0.036760,-0.001605,-0.001279,0.002053,0.031899,0.018268,-43.033645,-43.033644,5.338809,0.396892,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_19,Ramped Internal Load [Phase_19],4.250000,99.190924,4,61,-0.018602,-0.031385,0.036484,-0.001565,-0.001269,0.002015,0.031385,0.018602,-45.118081,-48.208838,5.725648,0.405995,0.000001,-3.090757,-3.090758,-3.090757,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,102.870443,4,62,-0.015892,-0.034328,0.037828,-0.001904,-0.001350,0.002334,0.034328,0.015892,-24.962585,-24.962585,1.056120,0.135302,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,102.387909,4,62,-0.016209,-0.033997,0.037663,-0.001860,-0.001339,0.002292,0.033997,0.016209,-27.201368,-27.201368,1.635649,0.192314,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,101.905376,4,62,-0.016569,-0.033666,0.037522,-0.001815,-0.001329,0.002250,0.033666,0.016569,-28.990902,-28.990902,2.011956,0.221967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,101.422843,4,62,-0.016933,-0.033314,0.037370,-0.001771,-0.001319,0.002208,0.033314,0.016933,-32.231468,-32.231467,2.852336,0.283064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,100.940309,4,62,-0.017282,-0.032953,0.037210,-0.001726,-0.001308,0.002166,0.032953,0.017282,-35.349834,-35.349834,3.675872,0.332631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,105.000000,4,63,-0.014086,-0.033999,0.036802,-0.002131,-0.001404,0.002552,0.033999,0.014086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,104.467611,4,63,-0.014810,-0.034488,0.037534,-0.002059,-0.001388,0.002484,0.034488,0.014810,-22.685043,-22.685043,1.411316,0.198942,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,103.935221,4,63,-0.015166,-0.034651,0.037824,-0.002004,-0.001376,0.002431,0.034651,0.015166,-27.292699,-27.292699,2.419005,0.283467,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,103.402832,4,63,-0.015511,-0.034568,0.037888,-0.001954,-0.001363,0.002383,0.034568,0.015511,-24.943274,-24.943274,1.231181,0.157851,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,102.870443,4,63,-0.015892,-0.034328,0.037828,-0.001904,-0.001350,0.002334,0.034328,0.015892,-24.962585,-24.962585,1.056120,0.135302,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.050000,8,71,-0.040445,-0.002204,0.040505,-0.003555,-0.013461,0.013923,0.040445,-0.002204,-7.852713,-14.352713,3.483740,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.203125,100.050000,8,71,-0.040842,-0.002032,0.040893,-0.003914,-0.013191,0.013760,0.040842,-0.002032,-7.334205,-13.834205,3.258135,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.293750,100.050000,8,71,-0.041103,-0.001873,0.041146,-0.004134,-0.012984,0.013626,0.041103,-0.001873,-4.680733,-11.180733,2.103601,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.384375,100.050000,8,71,-0.041503,-0.001656,0.041536,-0.004552,-0.012805,0.013590,0.041503,-0.001656,-1.090569,-7.590569,0.541510,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.050000,8,71,-0.042078,-0.001460,0.042104,-0.005195,-0.012685,0.013707,0.042078,-0.001460,0.000000,-6.500000,0.067000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.050000,8,72,-0.031261,-0.005231,0.031696,-0.001393,-0.014592,0.014658,0.031261,-0.005231,-28.824996,-35.324996,7.392441,0.586290,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.840625,100.050000,8,72,-0.038632,-0.001990,0.038683,-0.002423,-0.013962,0.014170,0.038632,-0.001990,-35.057467,-41.557467,11.873264,0.774986,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.931250,100.050000,8,72,-0.039652,-0.002100,0.039708,-0.002752,-0.013700,0.013973,0.039652,-0.002100,-31.545243,-38.045243,13.579114,0.984534,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.021875,100.050000,8,72,-0.039759,-0.002494,0.039837,-0.003030,-0.013631,0.013964,0.039759,-0.002494,-16.160718,-22.660718,7.098579,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.050000,8,72,-0.040445,-0.002204,0.040505,-0.003555,-0.013461,0.013923,0.040445,-0.002204,-7.852713,-14.352713,3.483740,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.296027,100.050000,8,73,-0.037485,-0.033008,0.049947,-0.002433,-0.015995,0.016179,0.037485,-0.033008,-25.640171,-32.140171,11.223118,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.409520,100.050000,8,73,-0.037644,-0.032235,0.049560,-0.002447,-0.015725,0.015914,0.037644,-0.032235,-18.473465,-24.973465,8.104862,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.523013,100.050000,8,73,-0.037945,-0.032464,0.049937,-0.002468,-0.015472,0.015668,0.037945,-0.032464,-8.554482,-15.054482,3.789082,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.636507,100.050000,8,73,-0.037010,-0.030239,0.047793,-0.002326,-0.015077,0.015255,0.037010,-0.030239,-8.333359,-14.833359,3.692870,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.050000,8,73,-0.031256,-0.005199,0.031685,-0.001400,-0.014555,0.014622,0.031256,-0.005199,-18.452935,-24.952935,7.835002,0.967771,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.786459,100.050000,8,74,-0.036363,-0.034665,0.050238,-0.002377,-0.017202,0.017366,0.036363,-0.034665,-48.902635,-55.402635,12.038709,0.564014,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.913851,100.050000,8,74,-0.036614,-0.034126,0.050052,-0.002392,-0.016909,0.017077,0.036614,-0.034126,-44.187522,-50.687522,12.000520,0.622010,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.041243,100.050000,8,74,-0.036881,-0.033711,0.049967,-0.002412,-0.016609,0.016783,0.036881,-0.033711,-38.781922,-45.281922,11.985363,0.707471,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.168635,100.050000,8,74,-0.037178,-0.033325,0.049928,-0.002420,-0.016297,0.016476,0.037178,-0.033325,-33.078618,-39.578618,11.906539,0.823434,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.296027,100.050000,8,74,-0.037485,-0.033008,0.049947,-0.002433,-0.015995,0.016179,0.037485,-0.033008,-25.640171,-32.140171,11.223118,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.214488,100.050000,8,75,-0.034138,-0.034960,0.048863,-0.002353,-0.018366,0.018516,0.034138,-0.034960,-63.825257,-70.325257,12.423776,0.446295,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.357481,100.050000,8,75,-0.034791,-0.035193,0.049487,-0.002349,-0.018107,0.018258,0.034791,-0.035193,-60.800717,-67.300717,12.283931,0.463167,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.500474,100.050000,8,75,-0.035054,-0.034717,0.049336,-0.002352,-0.017824,0.017979,0.035054,-0.034717,-57.371984,-63.871984,12.171275,0.486273,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.643466,100.050000,8,75,-0.035662,-0.034648,0.049722,-0.002361,-0.017523,0.017681,0.035662,-0.034648,-53.325387,-59.825387,12.088898,0.519527,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.786459,100.050000,8,75,-0.036363,-0.034665,0.050238,-0.002377,-0.017202,0.017366,0.036363,-0.034665,-48.902635,-55.402635,12.038709,0.564014,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.572473,100.050000,8,76,-0.033274,-0.036572,0.049443,-0.002458,-0.019220,0.019376,0.033274,-0.036572,-70.698637,-77.198637,13.490527,0.437604,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.732977,100.050000,8,76,-0.033685,-0.036503,0.049670,-0.002415,-0.019059,0.019212,0.033685,-0.036503,-69.888867,-76.388867,13.143127,0.431264,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.893481,100.050000,8,76,-0.033771,-0.036047,0.049395,-0.002384,-0.018860,0.019011,0.033771,-0.036047,-68.599339,-75.099339,12.854322,0.429698,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.053984,100.050000,8,76,-0.033907,-0.035524,0.049109,-0.002364,-0.018630,0.018779,0.033907,-0.035524,-66.479521,-72.979521,12.617052,0.435184,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-16.214488,100.050000,8,76,-0.034138,-0.034960,0.048863,-0.002353,-0.018366,0.018516,0.034138,-0.034960,-63.825257,-70.325257,12.423776,0.446295,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.851835,100.050000,8,77,-0.032099,-0.036600,0.048682,-0.002842,-0.019398,0.019605,0.032099,-0.036600,-70.852825,-77.352825,16.026042,0.518721,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.031995,100.050000,8,77,-0.032679,-0.037009,0.049372,-0.002712,-0.019454,0.019643,0.032679,-0.037009,-70.289616,-76.789616,15.212445,0.496324,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.212154,100.050000,8,77,-0.032974,-0.037085,0.049624,-0.002605,-0.019436,0.019610,0.032974,-0.037085,-70.568815,-77.068815,14.525020,0.472025,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.392314,100.050000,8,77,-0.033163,-0.036912,0.049621,-0.002522,-0.019355,0.019519,0.033163,-0.036912,-70.839399,-77.339399,13.957887,0.451866,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-15.572473,100.050000,8,77,-0.033274,-0.036572,0.049443,-0.002458,-0.019220,0.019376,0.033274,-0.036572,-70.698637,-77.198637,13.490527,0.437604,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.042947,100.050000,8,78,-0.031165,-0.036559,0.048040,-0.003208,-0.018183,0.018464,0.031165,-0.036559,-86.897893,-93.397893,18.149691,0.479180,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.245169,100.050000,8,78,-0.031287,-0.036503,0.048077,-0.003145,-0.018577,0.018842,0.031287,-0.036503,-84.268467,-90.768467,17.820586,0.485145,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.447391,100.050000,8,78,-0.031428,-0.036419,0.048105,-0.003082,-0.018915,0.019165,0.031428,-0.036419,-80.575804,-87.075804,17.473627,0.497459,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.649613,100.050000,8,78,-0.031637,-0.036400,0.048227,-0.002984,-0.019209,0.019440,0.031637,-0.036400,-74.812399,-81.312399,16.890597,0.517829,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.851835,100.050000,8,78,-0.032099,-0.036600,0.048682,-0.002842,-0.019398,0.019605,0.032099,-0.036600,-70.852825,-77.352825,16.026042,0.518721,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-13.135000,100.050000,8,79,-0.030606,-0.036358,0.047525,-0.003151,-0.015536,0.015852,0.030606,-0.036358,-104.613998,-111.113998,17.294650,0.379394,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-13.361987,100.050000,8,79,-0.030798,-0.036430,0.047704,-0.003235,-0.016243,0.016562,0.030798,-0.036430,-104.105199,-110.605199,17.977243,0.396293,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-13.588973,100.050000,8,79,-0.030978,-0.036515,0.047885,-0.003299,-0.016951,0.017269,0.030978,-0.036515,-99.375788,-105.875788,18.497423,0.427136,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-13.815960,100.050000,8,79,-0.031090,-0.036589,0.048014,-0.003280,-0.017631,0.017934,0.031090,-0.036589,-91.597553,-98.097553,18.500169,0.463415,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-14.042947,100.050000,8,79,-0.031165,-0.036559,0.048040,-0.003208,-0.018183,0.018464,0.031165,-0.036559,-86.897893,-93.397893,18.149691,0.479180,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-12.351250,100.050000,8,80,-0.030240,-0.035950,0.046977,-0.003079,-0.012891,0.013254,0.030240,-0.035950,-86.224523,-92.724523,15.855733,0.421880,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
