Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.680431,12,42,-0.029891,0.011330,0.031966,0.007254,0.000144,0.007256,0.011330,-0.029891,0.000000,-0.195687,0.050000,1.000000,0.000000,-0.195687,-0.195687,-0.195687,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.793893,12,42,-0.029815,0.011319,0.031891,0.007376,0.000138,0.007377,0.011319,-0.029815,0.000000,0.000000,0.050000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.907356,12,42,-0.029738,0.011308,0.031815,0.007499,0.000131,0.007500,0.011308,-0.029738,0.000000,0.000000,0.050000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.050000,12,43,-0.030297,0.011399,0.032371,0.006587,0.000183,0.006589,0.011399,-0.030297,0.000000,-6.500000,0.050000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.150877,12,43,-0.030233,0.011386,0.032305,0.006694,0.000176,0.006696,0.011386,-0.030233,0.000000,-5.491232,0.050000,1.000000,0.000000,-5.491232,-5.491232,-5.491232,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.251754,12,43,-0.030169,0.011374,0.032242,0.006800,0.000169,0.006802,0.011374,-0.030169,0.000000,-4.482464,0.050000,1.000000,0.000000,-4.482464,-4.482464,-4.482464,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.352630,12,43,-0.030105,0.011363,0.032178,0.006906,0.000163,0.006908,0.011363,-0.030105,0.000000,-3.473697,0.050000,1.000000,0.000000,-3.473697,-3.473697,-3.473697,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.453507,12,43,-0.030040,0.011353,0.032114,0.007013,0.000157,0.007014,0.011353,-0.030040,0.000000,-2.464929,0.050000,1.000000,0.000000,-2.464929,-2.464929,-2.464929,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.902925,8,44,-0.019900,-0.047975,0.051939,0.008632,0.001435,0.008750,0.047975,0.019900,-37.704912,-37.704912,4.247878,0.257877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.689694,8,44,-0.020069,-0.046824,0.050943,0.008524,0.001413,0.008640,0.046824,0.020069,-45.367984,-45.471045,4.036422,0.203790,0.000000,-0.103062,-0.103062,-0.103062,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.476463,8,44,-0.020373,-0.045320,0.049689,0.008408,0.001404,0.008524,0.045320,0.020373,-52.096974,-54.332349,5.808415,0.255488,0.000000,-2.235375,-2.235375,-2.235375,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.263231,8,44,-0.021164,-0.043479,0.048356,0.008205,0.001386,0.008321,0.043479,0.021164,-82.093787,-86.461475,14.637322,0.409021,0.000000,-4.367687,-4.367687,-4.367687,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.050000,8,44,-0.021965,-0.042151,0.047531,0.007783,0.001326,0.007896,0.042151,0.021965,-111.497847,-117.997847,18.840788,0.387830,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.675439,8,45,-0.020642,-0.052391,0.056310,0.009029,0.001535,0.009158,0.052391,0.020642,-44.888450,-44.888450,5.438636,0.277508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.482311,8,45,-0.020411,-0.051505,0.055402,0.008924,0.001510,0.009051,0.051505,0.020411,-46.669037,-46.669037,6.179901,0.303340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.289182,8,45,-0.020193,-0.050482,0.054371,0.008825,0.001485,0.008949,0.050482,0.020193,-45.233534,-45.233534,5.386219,0.272744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.096054,8,45,-0.020074,-0.049397,0.053320,0.008728,0.001459,0.008849,0.049397,0.020074,-45.820319,-45.820319,5.580854,0.278993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,100.902925,8,45,-0.019900,-0.047975,0.051939,0.008632,0.001435,0.008750,0.047975,0.019900,-37.704912,-37.704912,4.247878,0.257877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.375124,8,46,-0.021825,-0.055406,0.059549,0.009444,0.001623,0.009583,0.055406,0.021825,-37.051863,-37.051863,3.543153,0.218870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.200203,8,46,-0.021489,-0.054706,0.058775,0.009335,0.001602,0.009471,0.054706,0.021489,-39.106179,-39.106179,4.046204,0.236866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.025282,8,46,-0.021143,-0.053930,0.057926,0.009230,0.001580,0.009364,0.053930,0.021143,-38.888644,-38.888644,3.922413,0.230899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.850361,8,46,-0.020875,-0.053155,0.057107,0.009127,0.001558,0.009259,0.053155,0.020875,-41.955116,-41.955116,4.535902,0.247569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,101.675439,8,46,-0.020642,-0.052391,0.056310,0.009029,0.001535,0.009158,0.052391,0.020642,-44.888450,-44.888450,5.438636,0.277508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.008845,8,47,-0.023324,-0.058105,0.062612,0.009857,0.001693,0.010002,0.058105,0.023324,-41.959394,-41.959394,5.340783,0.291469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.850415,8,47,-0.022930,-0.057552,0.061952,0.009752,0.001676,0.009895,0.057552,0.022930,-39.823717,-39.823717,4.523225,0.260039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.691985,8,47,-0.022493,-0.056849,0.061137,0.009648,0.001659,0.009790,0.056849,0.022493,-34.798847,-34.798847,2.456841,0.161548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.533554,8,47,-0.022158,-0.056134,0.060349,0.009545,0.001641,0.009685,0.056134,0.022158,-36.203940,-36.203940,3.092455,0.195484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,102.375124,8,47,-0.021825,-0.055406,0.059549,0.009444,0.001623,0.009583,0.055406,0.021825,-37.051863,-37.051863,3.543153,0.218870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.582821,8,48,-0.024461,-0.059547,0.064375,0.010235,0.001747,0.010383,0.059547,0.024461,-35.270340,-35.270340,2.395853,0.155441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.439327,8,48,-0.024202,-0.059213,0.063968,0.010142,0.001734,0.010289,0.059213,0.024202,-37.489066,-37.489066,3.341465,0.204014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.295833,8,48,-0.023902,-0.058856,0.063525,0.010048,0.001721,0.010194,0.058856,0.023902,-37.982050,-37.982050,3.548532,0.213856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.152339,8,48,-0.023621,-0.058496,0.063085,0.009953,0.001707,0.010098,0.058496,0.023621,-40.272571,-40.272571,4.567858,0.259689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.008845,8,48,-0.023324,-0.058105,0.062612,0.009857,0.001693,0.010002,0.058105,0.023324,-41.959394,-41.959394,5.340783,0.291469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.102685,8,49,-0.025364,-0.061033,0.066094,0.010551,0.001787,0.010701,0.061033,0.025364,-34.964250,-34.964250,2.161864,0.141483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.972719,8,49,-0.025145,-0.060588,0.065598,0.010476,0.001778,0.010626,0.060588,0.025145,-33.684413,-33.684413,1.679255,0.114055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.842753,8,49,-0.024917,-0.060198,0.065151,0.010398,0.001768,0.010547,0.060198,0.024917,-33.154550,-33.154550,1.486243,0.102552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.712787,8,49,-0.024726,-0.059884,0.064788,0.010318,0.001757,0.010466,0.059884,0.024726,-36.097737,-36.097737,2.770683,0.175657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,103.582821,8,49,-0.024461,-0.059547,0.064375,0.010235,0.001747,0.010383,0.059547,0.024461,-35.270340,-35.270340,2.395853,0.155441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.573537,8,50,-0.025877,-0.062246,0.067411,0.010784,0.001816,0.010936,0.062246,0.025877,-34.876941,-34.876941,1.295327,0.084984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.455824,8,50,-0.025785,-0.062014,0.067161,0.010733,0.001809,0.010885,0.062014,0.025785,-34.935622,-34.935622,1.679218,0.109986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.338111,8,50,-0.025666,-0.061755,0.066877,0.010677,0.001802,0.010828,0.061755,0.025666,-34.977282,-34.977282,2.066948,0.135221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.220398,8,50,-0.025520,-0.061438,0.066527,0.010615,0.001795,0.010766,0.061438,0.025520,-34.646774,-34.646774,2.065733,0.136425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.102685,8,50,-0.025364,-0.061033,0.066094,0.010551,0.001787,0.010701,0.061033,0.025364,-34.964250,-34.964250,2.161864,0.141483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,105.000000,8,51,-0.025885,-0.063286,0.068375,0.010892,0.001830,0.011044,0.063286,0.025885,-32.999410,-32.999410,-1.867050,0.129430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.893384,8,51,-0.025944,-0.062924,0.068062,0.010883,0.001828,0.011036,0.062924,0.025944,-33.222398,-33.222398,-0.807450,0.055601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.786769,8,51,-0.025946,-0.062648,0.067808,0.010860,0.001825,0.011012,0.062648,0.025946,-33.122629,-33.122629,-0.314392,0.021714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.680153,8,51,-0.025909,-0.062407,0.067572,0.010825,0.001821,0.010977,0.062407,0.025909,-32.957424,-32.957424,0.114297,0.007934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-10.000000,104.573537,8,51,-0.025877,-0.062246,0.067411,0.010784,0.001816,0.010936,0.062246,0.025877,-34.876941,-34.876941,1.295327,0.084984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.201913,104.196133,8,52,-0.015825,-0.069352,0.071134,0.006656,-0.000167,0.006658,-0.071117,0.001547,-31.290672,-31.290672,-9.990001,0.730174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.151434,104.397099,8,52,-0.015595,-0.069545,0.071272,0.006728,-0.000173,0.006730,-0.071249,0.001816,-33.479438,-33.479438,-11.047908,0.754948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.100956,104.598066,8,52,-0.015472,-0.069605,0.071304,0.006799,-0.000181,0.006801,-0.071278,0.001950,-26.929456,-26.929456,-8.333868,0.707214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.050478,104.799033,8,52,-0.015221,-0.069697,0.071340,0.006867,-0.000193,0.006870,-0.071305,0.002216,-28.601756,-28.601756,-9.266321,0.740612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],0.000000,105.000000,8,52,-0.010668,-0.073209,0.073982,0.006931,-0.000209,0.006934,-0.073602,0.007488,-9.502953,-9.502953,-1.110420,0.264275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.463716,103.153824,8,53,-0.016735,-0.068293,0.070313,0.006268,-0.000152,0.006270,-0.070312,0.000406,-37.654491,-37.654491,-12.603465,0.766141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.398265,103.414401,8,53,-0.016513,-0.068621,0.070580,0.006367,-0.000154,0.006369,-0.070576,0.000701,-36.498462,-36.498462,-12.095940,0.758481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.332814,103.674978,8,53,-0.016285,-0.068912,0.070811,0.006465,-0.000157,0.006467,-0.070804,0.000993,-35.287433,-35.287433,-11.583883,0.751192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.267363,103.935555,8,53,-0.016055,-0.069159,0.070999,0.006561,-0.000161,0.006563,-0.070987,0.001276,-33.662459,-33.662459,-10.933049,0.743055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.201913,104.196133,8,53,-0.015825,-0.069352,0.071134,0.006656,-0.000167,0.006658,-0.071117,0.001547,-31.290672,-31.290672,-9.990001,0.730174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.803175,101.802348,8,54,-0.017758,-0.066063,0.068409,0.005739,-0.000146,0.005741,-0.068399,-0.001130,-43.995328,-43.995328,-15.704608,0.817544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.718310,102.140217,8,54,-0.017521,-0.066700,0.068963,0.005872,-0.000148,0.005874,-0.068959,-0.000744,-42.576014,-42.576014,-14.968391,0.805100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.633446,102.478086,8,54,-0.017282,-0.067286,0.069470,0.006006,-0.000150,0.006008,-0.069469,-0.000370,-40.335074,-40.335074,-13.884329,0.788125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.548581,102.815955,8,54,-0.017014,-0.067819,0.069921,0.006137,-0.000151,0.006139,-0.069921,0.000020,-39.040671,-39.040671,-13.254249,0.777206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.463716,103.153824,8,54,-0.016735,-0.068293,0.070313,0.006268,-0.000152,0.006270,-0.070312,0.000406,-37.654491,-37.654491,-12.603465,0.766141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-1.243324,100.050000,8,55,-0.017402,-0.056900,0.059501,0.005042,-0.000102,0.005043,-0.059425,-0.003017,-33.432685,-39.932685,-11.962615,0.818591,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-1.133286,100.488087,8,55,-0.018163,-0.062115,0.064716,0.005215,-0.000121,0.005217,-0.064668,-0.002484,-50.803824,-52.922954,-19.312047,0.871015,0.000000,-2.119130,-2.119130,-2.119130,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-1.023249,100.926174,8,55,-0.018364,-0.063953,0.066537,0.005390,-0.000134,0.005392,-0.066500,-0.002231,-38.771527,-38.771527,-13.841754,0.817268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.913212,101.364261,8,55,-0.018086,-0.065230,0.067691,0.005564,-0.000142,0.005566,-0.067670,-0.001651,-43.606300,-43.606300,-15.737606,0.826545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-0.803175,101.802348,8,55,-0.017758,-0.066063,0.068409,0.005739,-0.000146,0.005741,-0.068399,-0.001130,-43.995328,-43.995328,-15.704608,0.817544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,99.190924,4,60,-0.012545,-0.030640,0.033109,0.004491,-0.000524,0.004522,0.030640,0.012545,-47.784019,-50.874776,4.011529,0.268587,0.000001,-3.090757,-3.090758,-3.090757,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,98.794534,4,60,-0.013029,-0.030307,0.032989,0.004344,-0.000490,0.004371,0.030307,0.013029,-50.107216,-57.161879,4.499098,0.287271,0.000001,-7.054664,-7.054665,-7.054664,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,98.398143,4,60,-0.013502,-0.030032,0.032927,0.004196,-0.000458,0.004221,0.030032,0.013502,-50.616690,-61.635261,4.446833,0.281077,0.000001,-11.018570,-11.018572,-11.018570,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,98.001752,4,60,-0.013945,-0.029749,0.032855,0.004062,-0.000419,0.004083,0.029749,0.013945,-47.066774,-62.049251,3.378311,0.229636,0.000001,-14.982477,-14.982478,-14.982477,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,97.605361,4,60,-0.014352,-0.029219,0.032553,0.003957,-0.000356,0.003973,0.029219,0.014352,-50.310588,-81.256972,6.451757,0.410286,0.000001,-30.946384,-30.946385,-30.946384,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,100.940309,4,61,-0.010421,-0.032293,0.033932,0.005134,-0.000648,0.005175,0.032293,0.010421,-38.280612,-38.280612,2.085094,0.174243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,100.502963,4,61,-0.010952,-0.031976,0.033799,0.004975,-0.000619,0.005013,0.031976,0.010952,-41.027097,-41.027096,2.705433,0.210956,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,100.065617,4,61,-0.011479,-0.031619,0.033638,0.004815,-0.000589,0.004851,0.031619,0.011479,-42.877125,-42.877124,3.041254,0.226915,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,99.628270,4,61,-0.012009,-0.031178,0.033411,0.004653,-0.000558,0.004687,0.031178,0.012009,-45.759679,-45.759678,3.659819,0.255874,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,99.190924,4,61,-0.012545,-0.030640,0.033109,0.004491,-0.000524,0.004522,0.030640,0.012545,-47.784019,-50.874776,4.011529,0.268587,0.000001,-3.090757,-3.090758,-3.090757,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,102.870443,4,62,-0.008174,-0.033757,0.034733,0.005814,-0.000780,0.005866,0.033757,0.008174,-28.665457,-28.665457,-0.408134,0.045538,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,102.387909,4,62,-0.008698,-0.033397,0.034511,0.005651,-0.000740,0.005700,0.033397,0.008698,-30.584657,-30.584657,0.130442,0.013641,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,101.905376,4,62,-0.009273,-0.033045,0.034321,0.005482,-0.000708,0.005527,0.033045,0.009273,-32.175886,-32.175885,0.476102,0.047330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,101.422843,4,62,-0.009854,-0.032674,0.034127,0.005308,-0.000678,0.005351,0.032674,0.009854,-35.285035,-35.285034,1.289244,0.116878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,100.940309,4,62,-0.010421,-0.032293,0.033932,0.005134,-0.000648,0.005175,0.032293,0.010421,-38.280612,-38.280612,2.085094,0.174243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,105.000000,4,63,-0.005131,-0.034457,0.034837,0.006824,-0.001861,0.007073,0.034457,0.005131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,104.467611,4,63,-0.006453,-0.034377,0.034977,0.006298,-0.001277,0.006426,0.034377,0.006453,-28.143988,-28.143988,0.601754,0.068384,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,103.935221,4,63,-0.006960,-0.034177,0.034879,0.006202,-0.000902,0.006267,0.034177,0.006960,-31.216118,-31.216118,1.093888,0.112085,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,103.402832,4,63,-0.007550,-0.034004,0.034832,0.006007,-0.000799,0.006060,0.034004,0.007550,-28.773297,-28.773298,-0.222718,0.024757,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],4.250000,102.870443,4,63,-0.008174,-0.033757,0.034733,0.005814,-0.000780,0.005866,0.033757,0.008174,-28.665457,-28.665457,-0.408134,0.045538,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.112500,100.050000,8,71,-0.029415,0.011137,0.031453,0.007475,-0.000120,0.007475,0.029415,0.011137,-11.630298,-18.130298,5.127378,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.203125,100.050000,8,71,-0.029458,0.011080,0.031473,0.007470,-0.000079,0.007471,0.029458,0.011080,-13.768490,-20.268490,6.057712,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.293750,100.050000,8,71,-0.029482,0.011025,0.031476,0.007487,-0.000087,0.007488,0.029482,0.011025,-14.395702,-20.895702,6.330614,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.384375,100.050000,8,71,-0.029507,0.011010,0.031494,0.007444,-0.000139,0.007445,0.029507,0.011010,-12.637461,-19.137461,5.565598,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-18.475000,100.050000,8,71,-0.030296,0.011368,0.032358,0.006588,0.000144,0.006590,0.030296,0.011368,-17.224717,-23.724717,7.561528,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.750000,100.050000,8,72,-0.022915,0.009229,0.024703,0.006954,-0.000132,0.006955,0.022915,0.009229,-25.365720,-31.865720,11.103703,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.840625,100.050000,8,72,-0.028984,0.011803,0.031295,0.007225,-0.000169,0.007227,0.028984,0.011803,-8.450199,-14.950199,3.743707,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_38,Apply Ship Impact to NRW (930kPa) [Phase_38],-17.931250,100.050000,8,72,-0.029490,0.011409,0.031620,0.007410,-0.000190,0.007412,0.029490,0.011409,-6.660451,-13.160451,2.964983,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
